,job id,time (hours),cdf
306,4196,19.746666666666666,0.825
307,4394,0.9769444444444444,0.169
308,4367,4.081666666666667,0.517
309,4072,34.90138888888889,0.874
310,4340,7.244166666666667,0.649
311,4307,10.423055555555555,0.725
312,4401,0.9483333333333334,0.162
313,4406,0.35638888888888887,0.014
314,4377,4.393888888888889,0.54
315,4405,1.0127777777777778,0.18
316,4402,1.1855555555555555,0.224
317,4408,0.8761111111111111,0.141
318,4312,11.334166666666667,0.746
319,4392,3.816388888888889,0.503
320,4387,4.6819444444444445,0.548
321,4398,3.1691666666666665,0.463
322,4415,0.9005555555555556,0.153
323,4374,6.643611111111111,0.624
324,4088,35.954166666666666,0.876
325,4418,0.7594444444444445,0.1
326,4334,10.716666666666667,0.736
327,4381,6.54,0.617
328,4423,0.3813888888888889,0.018
329,4357,8.928055555555556,0.687
330,4304,14.00611111111111,0.775
331,4425,0.8075,0.119
332,4193,24.79888888888889,0.85
333,4420,1.8597222222222223,0.335
334,4395,5.8625,0.598
335,4411,3.3336111111111113,0.471
336,4438,0.6136111111111111,0.051
337,4421,2.111111111111111,0.367
338,4380,8.769166666666667,0.682
339,4347,11.18138888888889,0.743
340,4431,1.2663888888888888,0.24
341,4427,1.7369444444444444,0.316
342,4400,6.064444444444445,0.606
343,4184,28.11861111111111,0.864
344,4444,0.9638888888888889,0.166
345,4364,10.704166666666667,0.735
346,4435,2.376388888888889,0.401
347,4214,24.4525,0.847
348,4140,33.23694444444445,0.87
349,4413,5.413611111111111,0.582
350,4412,5.652222222222222,0.592
351,4432,3.035,0.454
352,4319,16.13888888888889,0.806
353,4013,49.68361111111111,0.903
354,4433,3.355277777777778,0.473
355,4430,3.6333333333333333,0.491
356,4452,0.7886111111111112,0.114
357,4455,0.8111111111111111,0.12
358,4449,2.0677777777777777,0.362
359,4379,12.269722222222223,0.755
360,4457,1.0819444444444444,0.198
361,4236,25.90138888888889,0.859
362,4436,5.118888888888889,0.569
363,4454,1.9547222222222222,0.342
364,4462,0.9855555555555555,0.172
365,4459,1.528888888888889,0.283
366,4428,5.893888888888889,0.6
367,4460,1.5666666666666667,0.287
368,4258,24.32888888888889,0.846
369,4101,41.36888888888889,0.888
370,4437,6.020833333333333,0.604
371,4414,8.983888888888888,0.69
372,4248,25.69472222222222,0.857
373,4317,19.866944444444446,0.827
374,4422,8.028333333333334,0.665
375,4472,1.2002777777777778,0.228
376,4456,3.7247222222222223,0.496
377,4473,1.1961111111111111,0.227
378,4464,3.087222222222222,0.457
379,4450,5.086388888888889,0.568
380,4469,2.345,0.397
381,4480,0.3461111111111111,0.011
382,4429,8.2875,0.673
383,4426,8.733333333333333,0.68
384,4086,45.44083333333333,0.897
385,4388,14.96111111111111,0.791
386,4451,6.033333333333333,0.605
387,4186,34.76277777777778,0.873
388,4159,37.63305555555556,0.879
389,4483,1.4802777777777778,0.277
390,4490,1.1413888888888888,0.209
391,4366,17.993333333333332,0.819
392,4485,1.618611111111111,0.298
393,4487,1.468888888888889,0.274
394,4440,9.374166666666667,0.7
395,4493,1.1602777777777777,0.214
396,4496,0.7794444444444445,0.109
397,4492,1.4177777777777778,0.267
398,4497,0.7622222222222222,0.101
399,4461,5.902777777777778,0.601
400,4442,9.991111111111111,0.714
401,4501,0.9477777777777778,0.161
402,4041,53.37222222222222,0.911
403,4470,5.364166666666667,0.58
404,4458,7.08,0.644
405,4446,10.174166666666666,0.719
406,4499,2.0519444444444446,0.358
407,4463,7.316944444444444,0.651
408,4481,4.315,0.529
409,4484,4.210833333333333,0.522
410,4466,7.107222222222222,0.646
411,4403,16.2675,0.808
412,4477,4.998888888888889,0.566
413,4419,13.276666666666667,0.764
414,4486,4.174166666666666,0.52
415,4514,0.8163888888888889,0.122
416,4513,1.185,0.223
417,4371,20.783333333333335,0.832
418,4503,2.6397222222222223,0.428
419,4335,24.51972222222222,0.849
420,4510,1.7213888888888889,0.314
421,4523,0.48083333333333333,0.029
422,4520,0.6363888888888889,0.058
423,4519,0.7552777777777778,0.098
424,4500,3.422222222222222,0.478
425,4474,7.025833333333333,0.643
426,4063,52.818333333333335,0.908
427,4424,14.526388888888889,0.784
428,4524,1.3788888888888888,0.258
429,4527,0.8333333333333334,0.132
430,4525,1.336111111111111,0.253
431,4528,0.7005555555555556,0.079
432,4465,9.46111111111111,0.703
433,4467,9.29111111111111,0.696
434,4522,1.9877777777777779,0.344
435,4389,21.358055555555556,0.837
436,4494,6.524166666666667,0.615
437,4534,1.3719444444444444,0.256
438,4537,1.311388888888889,0.247
439,4542,0.7530555555555556,0.096
440,4531,1.9975,0.347
441,4359,25.105,0.852
442,4475,9.681944444444444,0.706
443,4448,14.734166666666667,0.786
444,4540,1.4169444444444443,0.266
445,4397,21.218888888888888,0.836
446,4515,4.689722222222223,0.55
447,4194,41.03388888888889,0.886
448,4506,6.167222222222223,0.61
449,4489,8.235277777777778,0.668
450,4547,1.1422222222222222,0.21
451,4551,0.7447222222222222,0.095
