,job id,time (hours),cdf
0,4008,0.5988888888888889,0.005
1,4007,0.7061111111111111,0.037
2,4004,1.4213888888888888,0.189
3,4018,0.7244444444444444,0.042
4,4010,2.8766666666666665,0.335
5,4019,1.6836111111111112,0.229
6,4014,2.388888888888889,0.3
7,4005,4.031944444444444,0.387
8,4001,4.686111111111111,0.415
9,4034,0.7727777777777778,0.061
10,4011,4.329722222222222,0.401
11,4027,2.2841666666666667,0.291
12,4039,0.9802777777777778,0.109
13,4038,1.5258333333333334,0.203
14,4033,2.187222222222222,0.284
15,4032,2.507222222222222,0.311
16,4047,1.1736111111111112,0.149
17,4040,2.5469444444444442,0.313
18,4052,1.2347222222222223,0.162
19,4045,2.5347222222222223,0.312
20,4024,5.95,0.459
21,4049,2.4566666666666666,0.304
22,4021,6.575555555555556,0.471
23,4064,0.8938888888888888,0.091
24,4065,0.7663888888888889,0.057
25,4067,0.8919444444444444,0.089
26,4053,2.818611111111111,0.33
27,4061,2.0230555555555556,0.258
28,4075,1.2230555555555556,0.16
29,4077,0.9941666666666666,0.113
30,4002,10.6575,0.569
31,4055,3.4786111111111113,0.364
32,4048,5.219444444444444,0.435
33,4091,0.6683333333333333,0.024
34,4062,3.830277777777778,0.381
35,4079,2.6205555555555557,0.318
36,4074,3.318611111111111,0.357
37,4087,2.024722222222222,0.259
38,4059,4.975555555555555,0.426
39,4031,8.709722222222222,0.527
40,4015,11.45888888888889,0.585
41,4085,2.8158333333333334,0.329
42,4099,1.4333333333333333,0.193
43,4093,2.1380555555555554,0.274
44,4060,5.529444444444445,0.4425
45,4109,0.5869444444444445,0.003
46,4042,8.35388888888889,0.523
47,4105,1.0438888888888889,0.124
48,4098,2.1486111111111112,0.2765
49,4107,0.9375,0.099
50,4082,4.321944444444444,0.399
51,4073,5.583888888888889,0.444
52,4119,0.705,0.036
53,4127,0.8533333333333334,0.084
54,4044,10.87138888888889,0.576
55,4122,2.0,0.256
56,4090,5.683333333333334,0.45
57,4009,16.073055555555555,0.647
58,4131,1.4283333333333332,0.191
59,4110,3.487222222222222,0.365
60,4135,0.8311111111111111,0.078
61,4066,8.755,0.528
62,4137,1.0369444444444444,0.123
63,4035,13.283611111111112,0.607
64,4128,2.973888888888889,0.341
65,4129,3.1,0.347
66,4057,10.770555555555555,0.575
67,4117,4.2347222222222225,0.394
68,4134,2.423888888888889,0.301
69,4081,8.428333333333333,0.524
70,4068,10.136388888888888,0.558
71,4133,2.854722222222222,0.3335
72,4071,9.913333333333334,0.552
73,4148,1.1425,0.142
74,4028,15.962222222222222,0.645
75,4102,7.168888888888889,0.499
76,4160,1.071388888888889,0.127
77,4154,1.5408333333333333,0.205
78,4169,0.7697222222222222,0.06
79,4162,1.1111111111111112,0.139
80,4108,7.1175,0.498
81,4139,3.418888888888889,0.362
82,4178,0.6266666666666667,0.014
83,4179,0.7683333333333333,0.058
84,4167,1.395,0.183
85,4181,0.6863888888888889,0.029
86,4165,1.8411111111111111,0.243
87,4141,4.0313888888888885,0.386
88,4174,1.9394444444444445,0.248
89,4149,3.7544444444444443,0.376
90,4152,3.5775,0.37
91,4182,1.9961111111111112,0.254
92,4158,3.2725,0.355
93,4145,4.2636111111111115,0.395
94,4124,7.789722222222222,0.511
95,4157,3.9227777777777777,0.382
96,4171,3.4741666666666666,0.363
97,4185,2.0383333333333336,0.263
98,4113,9.716944444444444,0.549
99,4132,8.258611111111112,0.52
100,4198,0.8922222222222222,0.09
101,4022,23.060277777777777,0.683
102,4205,1.011111111111111,0.116
103,4142,8.237222222222222,0.519
104,4116,11.6725,0.588
105,4207,1.4561111111111111,0.195
106,4212,0.7825,0.062
107,4172,6.694444444444445,0.48
108,4199,3.1991666666666667,0.354
109,4084,16.54611111111111,0.653
110,4192,4.370555555555556,0.405
111,4235,0.8375,0.08
112,4136,11.329722222222221,0.582
113,4225,1.295,0.171
114,4231,1.188611111111111,0.153
115,4112,14.100555555555555,0.619
116,4097,16.171944444444446,0.651
117,4161,9.060555555555556,0.537
118,4239,1.1958333333333333,0.154
119,4238,1.565,0.207
120,4204,4.390833333333333,0.406
121,4188,6.614166666666667,0.473
122,4234,2.0455555555555556,0.264
