,job id,time (hours),cdf
209,4288,4428,0.232
30,4052,4445,0.233
645,4762,4457,0.234
252,4339,4474,0.235
524,4619,4480,0.236
751,4862,4488,0.237
282,4369,4513,0.238
339,4431,4559,0.239
890,4996,4602,0.24
543,4648,4630,0.241
212,4294,4631,0.242
148,4225,4662,0.243
439,4537,4721,0.244
838,4952,4732,0.245
602,4710,4747,0.246
823,4940,4760,0.247
197,4279,4766,0.248
44,4076,4803,0.249
431,4525,4810,0.25
685,4792,4866,0.251
497,4600,4908,0.252
540,4639,4911,0.253
438,4534,4939,0.254
677,4786,4957,0.255
429,4524,4964,0.256
473,4564,4995,0.257
199,4280,5012,0.258
828,4943,5017,0.259
110,4167,5022,0.26
889,4994,5030,0.261
770,4886,5046,0.262
242,4322,5082,0.263
447,4540,5101,0.264
397,4492,5104,0.265
3,4004,5117,0.266
617,4728,5123,0.267
78,4131,5142,0.268
552,4657,5154,0.269
58,4099,5160,0.27
140,4207,5242,0.271
392,4487,5288,0.272
217,4297,5290,0.273
467,4559,5307,0.274
388,4483,5329,0.275
821,4937,5338,0.276
740,4852,5370,0.277
581,4681,5408,0.278
816,4925,5475,0.279
19,4038,5493,0.28
367,4459,5504,0.281
101,4154,5547,0.282
600,4697,5560,0.283
157,4238,5634,0.284
368,4460,5640,0.285
813,4918,5648,0.286
513,4611,5650,0.287
98,4146,5655,0.288
190,4266,5661,0.289
788,4893,5667,0.29
687,4799,5670,0.291
737,4845,5683,0.292
609,4714,5700,0.293
559,4664,5804,0.294
229,4305,5820,0.295
391,4485,5827,0.296
697,4804,5831,0.297
458,4548,5868,0.298
798,4901,5896,0.299
825,4938,5914,0.3
215,4293,5921,0.301
570,4670,5931,0.302
756,4867,5933,0.303
166,4241,5989,0.304
465,4553,6025,0.305
192,4268,6038,0.306
630,4737,6043,0.307
223,4299,6052,0.308
8,4019,6061,0.309
80,4130,6175,0.3105
483,4575,6175,0.3105
421,4510,6197,0.312
231,4310,6223,0.313
341,4427,6253,0.314
643,4745,6265,0.315
835,4944,6273,0.316
792,4894,6283,0.317
864,4976,6301,0.318
554,4656,6349,0.319
236,4318,6354,0.32
256,4336,6383,0.321
535,4627,6514,0.322
783,4892,6569,0.323
739,4842,6599,0.324
171,4245,6623,0.325
115,4165,6628,0.326
587,4686,6646,0.327
26,4046,6664,0.328
822,4932,6672,0.329
222,4298,6690,0.33
507,4603,6773,0.331
721,4822,6780,0.332
151,4216,6910,0.333
220,4296,6946,0.334
118,4174,6982,0.335
725,4826,7022,0.336
364,4454,7037,0.337
15,4026,7105,0.338
500,4596,7116,0.339
558,4659,7129,0.34
435,4522,7156,0.341
720,4821,7175,0.342
123,4182,7186,0.343
442,4531,7191,0.344
74,4122,7200,0.345
765,4874,7209,0.346
39,4061,7283,0.347
52,4087,7289,0.348
619,4719,7314,0.349
610,4708,7322,0.35
537,4625,7329,0.351
456,4543,7334,0.352
129,4185,7338,0.353
159,4234,7364,0.354
817,4920,7385,0.355
405,4499,7387,0.356
629,4734,7397,0.357
548,4645,7412,0.358
519,4613,7424,0.359
359,4449,7444,0.36
491,4588,7497,0.361
539,4630,7502,0.362
824,4933,7547,0.363
455,4541,7556,0.364
337,4421,7600,0.365
512,4606,7667,0.366
59,4093,7697,0.367
625,4731,7701,0.368
693,4795,7735,0.3695
63,4098,7735,0.3695
179,4254,7740,0.371
782,4887,7744,0.372
83,4126,7763,0.373
253,4333,7772,0.374
194,4262,7790,0.375
476,4561,7825,0.376
278,4355,7872,0.377
20,4033,7874,0.378
623,4729,7898,0.379
812,4909,7918,0.38
136,4190,7940,0.381
261,4337,7945,0.382
28,4043,8086,0.383
246,4327,8170,0.384
819,4922,8190,0.385
336,4420,8195,0.386
518,4607,8204,0.387
5,4006,8211,0.388
114,4156,8222,0.389
17,4027,8223,0.39
499,4595,8286,0.391
482,4568,8290,0.392
533,4622,8389,0.393
772,4879,8427,0.394
380,4469,8442,0.395
803,4903,8471,0.396
183,4255,8530,0.397
566,4663,8540,0.398
346,4435,8555,0.399
876,4978,8576,0.4
484,4570,8587,0.401
9,4014,8600,0.4025
701,4800,8600,0.4025
92,4134,8726,0.404
678,4781,8747,0.405
210,4277,8839,0.406
32,4049,8844,0.407
186,4257,8863,0.408
801,4896,8866,0.409
546,4635,8869,0.41
755,4854,8892,0.411
191,4259,8926,0.412
633,4738,8954,0.413
514,4602,8968,0.414
173,4240,9016,0.415
21,4032,9026,0.416
851,4950,9072,0.417
29,4045,9125,0.418
25,4040,9169,0.419
492,4584,9293,0.42
665,4767,9363,0.421
681,4779,9371,0.422
51,4079,9434,0.423
268,4341,9461,0.424
702,4796,9462,0.425
70,4106,9483,0.426
420,4503,9503,0.427
632,4732,9534,0.428
655,4748,9660,0.429
777,4878,9708,0.43
749,4847,9753,0.431
474,4552,10005,0.432
875,4975,10039,0.433
234,4302,10045,0.434
711,4807,10066,0.435
707,4802,10095,0.436
57,4085,10137,0.437
38,4053,10147,0.438
527,4614,10165,0.439
214,4278,10209,0.44
589,4679,10277,0.4415
95,4133,10277,0.4415
7,4010,10356,0.443
230,4295,10411,0.444
162,4219,10458,0.445
189,4252,10521,0.4465
695,4788,10521,0.4465
718,4812,10560,0.448
103,4143,10656,0.449
87,4128,10706,0.45
124,4166,10811,0.451
598,4682,10819,0.452
352,4432,10926,0.453
684,4782,10930,0.454
706,4801,10941,0.455
379,4464,11114,0.456
89,4129,11160,0.457
670,4768,11161,0.458
164,4218,11166,0.459
288,4350,11197,0.46
320,4398,11409,0.461
790,4884,11435,0.462
584,4674,11477,0.463
143,4199,11517,0.464
251,4320,11738,0.465
122,4158,11781,0.466
276,4342,11905,0.467
654,4743,11930,0.468
50,4074,11947,0.469
334,4411,12001,0.47
621,4709,12075,0.471
354,4433,12079,0.472
669,4765,12168,0.473
893,4980,12190,0.474
86,4123,12221,0.475
106,4139,12308,0.476
424,4500,12320,0.477
128,4171,12507,0.478
45,4055,12523,0.479
79,4110,12554,0.48
529,4610,12581,0.481
502,4587,12640,0.482
830,4917,12738,0.483
797,4885,12869,0.484
120,4152,12879,0.485
297,4354,12991,0.486
780,4871,13051,0.487
72,4103,13065,0.488
810,4900,13068,0.489
356,4430,13080,0.49
287,4344,13086,0.491
300,4365,13131,0.492
228,4283,13252,0.493
615,4693,13513,0.494
119,4149,13516,0.495
127,4163,13542,0.496
501,4583,13573,0.497
841,4924,13608,0.498
377,4456,13709,0.4995
582,4667,13709,0.4995
318,4392,13739,0.501
270,4331,13751,0.502
48,4062,13789,0.503
126,4157,14122,0.504
668,4753,14182,0.505
257,4316,14297,0.506
637,4723,14306,0.507
781,4869,14387,0.508
776,4861,14441,0.509
116,4141,14513,0.51
11,4005,14515,0.511
544,4620,14551,0.512
306,4367,14694,0.513
206,4256,14702,0.514
255,4314,14773,0.515
414,4486,15027,0.516
494,4573,15118,0.517
410,4484,15159,0.518
269,4326,15176,0.519
704,4787,15193,0.52
90,4117,15245,0.521
22,4023,15343,0.522
121,4145,15349,0.523
472,4536,15422,0.524
408,4481,15534,0.525
273,4329,15552,0.526
66,4082,15559,0.527
487,4554,15575,0.528
16,4011,15587,0.529
897,4982,15594,0.53
299,4352,15645,0.531
177,4228,15710,0.532
146,4192,15734,0.533
156,4204,15807,0.534
618,4692,15809,0.535
313,4377,15818,0.536
878,4958,15857,0.537
176,4222,16254,0.538
244,4291,16292,0.539
716,4794,16352,0.54
198,4244,16472,0.541
672,4746,16542,0.542
