,job id,time (hours),cdf
9619,11057,6.860635833333332,0.5985877240630092
9620,11031,10.143454444444444,0.6892992938620315
9621,10429,79.71101666666668,0.9411387091995457
9622,11097,2.274633333333333,0.33929188682040395
9623,11066,4.899394444444444,0.5206162658634141
9624,11098,2.255852777777778,0.3376129573848205
9625,2070,4.000233333333333,0.4705446644610143
9626,11036,10.58655,0.6992247296429805
9627,11107,1.830588888888889,0.28813391931262655
9628,11052,8.269784722222221,0.6416967063354896
9629,2100,2.053,0.31492271986568565
9630,2020,10.099666666666668,0.688509209421757
9631,10816,22.418841666666665,0.8321564367191744
9632,11116,0.9093916666666666,0.12512962322848253
9633,11110,1.9833666666666667,0.3076391289319046
9634,11124,0.6562277777777777,0.05100982667522592
9635,11115,1.6753722222222223,0.26892499135845144
9636,11113,1.8067066666666667,0.28546738432669994
9637,11082,4.904142222222222,0.5208631672509999
9638,10855,30.32919083333333,0.858327983803269
9639,11013,12.631806666666668,0.7407041627573947
9640,11125,1.082125,0.16502888746234753
9641,11129,0.9833327777777776,0.1423139598044541
9642,11075,6.313866666666666,0.5796256974964199
9643,11029,12.425522222222224,0.7363093180583675
9644,11019,13.287366666666665,0.7530986124142017
9645,2076,9.334833333333334,0.669053380079996
9646,11093,5.519791666666666,0.5475778973877833
9647,11132,1.1801305555555557,0.18690435040244927
9648,11068,8.0065,0.6336477211001926
9649,11112,3.7433977777777776,0.45503925732062617
9650,10982,18.134108333333334,0.8133919312626537
9651,11137,0.7260194444444444,0.07347785294553355
9652,11039,12.214247222222223,0.7325564169670633
9653,11142,0.5530861111111111,0.011950027159152634
9654,2126,4.641166666666667,0.5070860698237124
9655,11147,0.6479030555555556,0.04799762974667918
9656,11086,6.937883333333334,0.6008098365512814
9657,11145,1.0310555555555556,0.15377018418843513
9658,11133,1.834883888888889,0.2886771023653153
9659,10777,42.207394444444446,0.8868697842081873
9660,10589,65.83087194444444,0.9243000345661943
9661,11131,2.6612,0.37598143301565357
9662,11140,1.5742277777777776,0.25312330255296034
9663,11151,0.6595263888888889,0.052343094168189226
9664,11045,12.720333333333333,0.7426793738580811
9665,11037,13.778533333333334,0.7613451187595675
9666,3983,1.5268333333333333,0.24527183842773195
9667,11128,3.5141500000000003,0.44136092044837294
9668,11155,0.6890827777777777,0.062219149671621156
9669,11144,2.371466666666666,0.34916794232383586
9670,11117,5.620981666666666,0.5518739815317762
9671,11099,6.798339166666666,0.5963162312972199
9672,4003,1.4505000000000001,0.231988543775616
9673,11017,16.127458333333333,0.7979359043997827
9674,11139,3.1436666666666664,0.4158313169720014
9675,2150,5.1865,0.5334551380178757
9676,11161,0.5312333333333333,0.0019258308231692263
9677,10772,44.82783888888889,0.8917090514048689
9678,11059,12.711947222222223,0.7424818527480125
9679,11158,1.4914944444444445,0.2390005431830527
9680,11166,0.5496583333333334,0.010616759666189324
9681,11152,2.7792,0.38674633351439436
9682,11148,3.3552,0.4305960199496321
9683,11167,0.9973694444444445,0.145375537010518
9684,10121,119.34914722222224,0.9742234951360427
9685,11092,9.894466666666666,0.6835711816700409
9686,11159,2.5296516666666666,0.36452520863167254
9687,11178,0.5629666666666666,0.016048590193076886
9688,10637,64.34138333333333,0.9221766826329564
9689,11135,5.646833333333333,0.5528615870821194
9690,11181,0.856686111111111,0.11056244136092044
9691,11169,1.6776666666666664,0.2693200335785887
9692,11084,11.425766666666668,0.7177423337119154
9693,3006,111.85884444444446,0.9699274109920498
9694,11182,0.8448666666666667,0.10750086415485655
9695,10335,98.01951111111113,0.9575823416127599
9696,11105,10.218066666666667,0.6912745049627179
9697,11153,4.664381666666667,0.5083699570391585
9698,11134,6.764789166666666,0.5949829638042565
9699,11187,0.7332333333333333,0.07560120487877142
9700,11189,0.6841266666666665,0.06054022023603773
