,job id,time (hours),cdf
0,4008,55.43222222222222,0.012
1,4007,55.45611111111111,0.014
2,4003,56.26972222222222,0.028
3,4004,56.338055555555556,0.029
4,4018,55.30777777777778,0.01
5,4019,56.18361111111111,0.026
6,4014,56.888888888888886,0.041
7,4010,58.126666666666665,0.059
8,4020,57.0075,0.045
9,4005,58.86527777777778,0.071
10,4001,59.602777777777774,0.09
11,4034,55.522777777777776,0.018
12,4011,58.82972222222222,0.069
13,4030,56.022777777777776,0.023
14,4027,56.8675,0.039
15,4039,56.06361111111111,0.024
16,4006,60.280833333333334,0.104
17,4038,56.4425,0.032
18,4033,56.85388888888889,0.038
19,4032,57.257222222222225,0.05
20,4047,55.673611111111114,0.019
21,4050,55.352222222222224,0.011
22,4052,55.484722222222224,0.016
23,4056,55.29694444444444,0.009
24,4045,57.11805555555556,0.046
25,4026,59.72361111111111,0.094
26,4021,60.82555555555555,0.111
27,4049,56.873333333333335,0.04
28,4024,60.61666666666667,0.107
29,4065,54.933055555555555,0.002
30,4064,55.227222222222224,0.008
31,4067,55.14194444444445,0.005
32,4040,58.96361111111111,0.074
33,4070,55.065555555555555,0.003
34,4053,56.985277777777775,0.044
35,4061,56.43972222222222,0.031
36,4075,55.80638888888889,0.021
37,4055,57.89527777777778,0.053
38,4077,55.744166666666665,0.02
39,4002,65.32416666666667,0.258
40,4080,55.48833333333334,0.017
41,4043,59.91277777777778,0.098
42,4046,59.85111111111111,0.097
43,4048,59.63611111111111,0.091
44,4062,58.08027777777778,0.056
45,4091,55.16833333333334,0.006
46,4000,67.08361111111111,0.347
47,4074,57.81861111111111,0.052
48,4079,57.20388888888889,0.049
49,4031,63.12638888888889,0.169
50,4087,56.77472222222222,0.037
51,4059,59.55888888888889,0.089
52,4076,58.1675,0.06
53,4015,66.12555555555555,0.295
54,4023,65.42861111111111,0.262
55,4093,56.554722222222225,0.034
56,4085,57.56583333333333,0.051
57,4096,56.25972222222222,0.027
58,4100,55.99805555555555,0.022
59,4042,62.77055555555555,0.157
60,4109,55.08694444444444,0.004
61,4099,56.35,0.03
62,4105,55.46055555555556,0.015
63,4098,56.64861111111111,0.035
64,4107,55.4375,0.013
65,4060,60.69611111111111,0.109
66,4119,54.87166666666667,0.001
67,4082,59.155277777777776,0.08
68,4073,60.16722222222222,0.102
69,4127,55.18666666666667,0.007
70,4122,56.083333333333336,0.025
71,4044,65.28805555555556,0.257
72,4120,57.18361111111111,0.048
73,4009,70.82305555555556,0.508
74,4110,58.23722222222222,0.061
75,4131,56.928333333333335,0.042
76,4035,67.86694444444444,0.382
77,4117,58.31805555555555,0.064
78,4057,65.10388888888889,0.249
79,4135,56.66444444444444,0.036
80,4068,64.38638888888889,0.228
81,4128,58.05722222222222,0.055
82,4071,64.24666666666667,0.221
