,time (hours),Agg CPU alloc(%)
165,13.75,30.989583333333336
166,13.833333333333334,31.510416666666668
167,13.916666666666666,34.895833333333336
168,14.0,35.15625
169,14.083333333333334,36.979166666666664
170,14.166666666666666,40.625
171,14.25,40.885416666666664
172,14.333333333333334,43.229166666666664
173,14.416666666666666,43.489583333333336
174,14.5,44.53125
175,14.583333333333334,44.010416666666664
176,14.666666666666666,44.27083333333333
177,14.75,44.27083333333333
178,14.833333333333334,44.27083333333333
179,14.916666666666666,42.70833333333333
180,15.0,42.1875
181,15.083333333333334,39.0625
182,15.166666666666666,40.625
183,15.25,42.1875
184,15.333333333333334,39.0625
185,15.416666666666666,38.802083333333336
186,15.5,38.541666666666664
187,15.583333333333334,38.28125
188,15.666666666666666,38.28125
189,15.75,38.020833333333336
190,15.833333333333334,38.020833333333336
191,15.916666666666666,33.854166666666664
192,16.0,36.979166666666664
193,16.083333333333332,36.979166666666664
194,16.166666666666668,36.979166666666664
195,16.25,36.979166666666664
196,16.333333333333332,37.239583333333336
197,16.416666666666668,37.239583333333336
198,16.5,33.854166666666664
199,16.583333333333332,34.375
200,16.666666666666668,34.375
201,16.75,34.375
202,16.833333333333332,37.5
203,16.916666666666668,38.541666666666664
204,17.0,38.28125
205,17.083333333333332,36.71875
206,17.166666666666668,36.45833333333333
207,17.25,35.9375
208,17.333333333333332,35.67708333333333
209,17.416666666666668,38.02083333333333
210,17.5,38.802083333333336
211,17.583333333333332,39.84375
212,17.666666666666668,39.583333333333336
213,17.75,36.979166666666664
214,17.833333333333332,37.239583333333336
215,17.916666666666668,37.5
216,18.0,37.5
217,18.083333333333332,39.32291666666667
218,18.166666666666668,41.145833333333336
219,18.25,41.145833333333336
220,18.333333333333332,41.145833333333336
221,18.416666666666668,41.666666666666664
222,18.5,44.791666666666664
223,18.583333333333332,44.791666666666664
224,18.666666666666668,44.270833333333336
225,18.75,44.270833333333336
226,18.833333333333332,44.01041666666667
227,18.916666666666668,41.145833333333336
228,19.0,40.88541666666667
229,19.083333333333332,44.270833333333336
230,19.166666666666668,44.270833333333336
231,19.25,44.270833333333336
232,19.333333333333332,44.53125
233,19.416666666666668,44.270833333333336
234,19.5,44.270833333333336
235,19.583333333333332,44.270833333333336
236,19.666666666666668,44.01041666666667
237,19.75,44.270833333333336
238,19.833333333333332,44.01041666666667
239,19.916666666666668,43.489583333333336
240,20.0,43.22916666666667
241,20.083333333333332,43.489583333333336
242,20.166666666666668,43.489583333333336
243,20.25,45.833333333333336
244,20.333333333333332,45.572916666666664
245,20.416666666666668,45.3125
246,20.5,45.833333333333336
247,20.583333333333332,45.833333333333336
248,20.666666666666668,47.395833333333336
249,20.75,47.395833333333336
250,20.833333333333332,47.395833333333336
251,20.916666666666668,45.57291666666667
252,21.0,46.614583333333336
253,21.083333333333332,46.35416666666667
254,21.166666666666668,46.614583333333336
255,21.25,48.4375
256,21.333333333333332,48.697916666666664
257,21.416666666666668,48.697916666666664
258,21.5,48.4375
259,21.583333333333332,49.47916666666667
260,21.666666666666668,49.739583333333336
261,21.75,53.645833333333336
262,21.833333333333332,53.90625
263,21.916666666666668,57.03125
264,22.0,56.770833333333336
265,22.083333333333332,58.333333333333336
266,22.166666666666668,58.59375
267,22.25,57.291666666666664
268,22.333333333333332,56.510416666666664
269,22.416666666666668,56.510416666666664
270,22.5,56.25
271,22.583333333333332,56.25
272,22.666666666666668,56.510416666666664
273,22.75,56.770833333333336
274,22.833333333333332,54.427083333333336
275,22.916666666666668,54.166666666666664
276,23.0,51.5625
277,23.083333333333332,51.5625
278,23.166666666666668,50.78125
279,23.25,50.260416666666664
280,23.333333333333332,48.958333333333336
281,23.416666666666668,47.65625
282,23.5,47.395833333333336
283,23.583333333333332,47.395833333333336
284,23.666666666666668,47.65625
285,23.75,50.0
286,23.833333333333332,50.26041666666667
287,23.916666666666668,49.479166666666664
288,24.0,49.479166666666664
289,24.083333333333332,51.041666666666664
290,24.166666666666668,51.30208333333333
291,24.25,51.30208333333333
292,24.333333333333332,54.166666666666664
293,24.416666666666668,53.90625
294,24.5,54.166666666666664
295,24.583333333333332,54.166666666666664
296,24.666666666666668,53.90625
297,24.75,53.90625
298,24.833333333333332,50.78125
299,24.916666666666668,51.041666666666664
300,25.0,51.041666666666664
301,25.083333333333332,51.041666666666664
302,25.166666666666668,53.385416666666664
303,25.25,53.90625
304,25.333333333333332,53.385416666666664
305,25.416666666666668,53.385416666666664
306,25.5,53.125
307,25.583333333333332,53.38541666666667
308,25.666666666666668,52.083333333333336
309,25.75,53.125
310,25.833333333333332,49.47916666666667
311,25.916666666666668,51.302083333333336
312,26.0,51.04166666666667
313,26.083333333333332,51.302083333333336
314,26.166666666666668,51.302083333333336
315,26.25,52.864583333333336
316,26.333333333333332,50.260416666666664
317,26.416666666666668,50.520833333333336
318,26.5,47.395833333333336
319,26.583333333333332,50.520833333333336
320,26.666666666666668,50.78125
321,26.75,49.739583333333336
322,26.833333333333332,46.875
323,26.916666666666668,46.614583333333336
324,27.0,46.875
325,27.083333333333332,49.21875
326,27.166666666666668,49.21875
327,27.25,49.739583333333336
328,27.333333333333332,46.09374999999999
329,27.416666666666668,46.09374999999999
330,27.5,46.09374999999999
331,27.583333333333332,48.17708333333333
332,27.666666666666668,48.17708333333333
333,27.75,47.65625
334,27.833333333333332,47.395833333333336
335,27.916666666666668,48.958333333333336
336,28.0,48.958333333333336
337,28.083333333333332,48.958333333333336
338,28.166666666666668,48.958333333333336
339,28.25,48.958333333333336
340,28.333333333333332,48.958333333333336
341,28.416666666666668,46.614583333333336
342,28.5,48.4375
343,28.583333333333332,48.177083333333336
344,28.666666666666668,48.177083333333336
345,28.75,47.13541666666667
346,28.833333333333332,47.395833333333336
347,28.916666666666668,47.13541666666667
348,29.0,48.69791666666667
349,29.083333333333332,46.875
350,29.166666666666668,46.614583333333336
351,29.25,46.614583333333336
352,29.333333333333332,43.489583333333336
353,29.416666666666668,46.35416666666667
354,29.5,46.35416666666667
355,29.583333333333332,46.614583333333336
356,29.666666666666668,46.614583333333336
357,29.75,45.052083333333336
358,29.833333333333332,45.052083333333336
359,29.916666666666668,45.052083333333336
360,30.0,45.3125
361,30.083333333333332,48.69791666666667
362,30.166666666666668,48.958333333333336
363,30.25,51.302083333333336
364,30.333333333333332,51.302083333333336
365,30.416666666666668,51.822916666666664
366,30.5,52.604166666666664
367,30.583333333333332,53.64583333333333
368,30.666666666666668,53.64583333333333
369,30.75,53.64583333333333
370,30.833333333333332,53.385416666666664
371,30.916666666666668,53.64583333333333
372,31.0,55.20833333333333
373,31.083333333333332,53.125
374,31.166666666666668,52.34374999999999
375,31.25,53.125
376,31.333333333333332,52.86458333333333
377,31.416666666666668,53.125
378,31.5,53.385416666666664
379,31.583333333333332,53.385416666666664
380,31.666666666666668,56.25
381,31.75,56.25
382,31.833333333333332,56.25
383,31.916666666666668,55.98958333333333
384,32.0,55.729166666666664
385,32.083333333333336,55.729166666666664
386,32.166666666666664,55.20833333333333
387,32.25,58.854166666666664
388,32.333333333333336,58.854166666666664
389,32.416666666666664,58.854166666666664
390,32.5,60.416666666666664
391,32.583333333333336,60.416666666666664
392,32.666666666666664,60.67708333333333
393,32.75,57.55208333333333
394,32.833333333333336,56.25
395,32.916666666666664,59.11458333333333
396,33.0,58.854166666666664
397,33.083333333333336,58.854166666666664
398,33.166666666666664,57.8125
399,33.25,57.55208333333333
400,33.333333333333336,56.77083333333333
401,33.416666666666664,57.03125
402,33.5,57.291666666666664
403,33.583333333333336,57.03125
404,33.666666666666664,57.03125
405,33.75,56.770833333333336
406,33.833333333333336,56.25
407,33.916666666666664,55.46875
408,34.0,55.46875
409,34.083333333333336,54.6875
410,34.166666666666664,54.427083333333336
411,34.25,54.6875
412,34.333333333333336,54.6875
413,34.416666666666664,57.8125
414,34.5,54.947916666666664
415,34.583333333333336,51.5625
416,34.666666666666664,50.78125
417,34.75,50.52083333333333
418,34.833333333333336,50.52083333333333
419,34.916666666666664,50.78125
420,35.0,50.78125
421,35.083333333333336,53.90625
422,35.166666666666664,53.90625
423,35.25,53.90625
424,35.333333333333336,53.64583333333333
425,35.416666666666664,53.385416666666664
426,35.5,53.385416666666664
427,35.583333333333336,53.125
428,35.666666666666664,54.947916666666664
429,35.75,54.947916666666664
430,35.833333333333336,53.125
431,35.916666666666664,53.90625
432,36.0,54.42708333333333
433,36.083333333333336,55.729166666666664
434,36.166666666666664,55.98958333333333
435,36.25,55.98958333333333
436,36.333333333333336,51.822916666666664
437,36.416666666666664,51.5625
438,36.5,51.5625
439,36.583333333333336,51.30208333333333
440,36.666666666666664,51.30208333333333
441,36.75,48.17708333333333
442,36.833333333333336,49.479166666666664
443,36.916666666666664,50.0
444,37.0,51.822916666666664
445,37.083333333333336,50.78125
446,37.166666666666664,50.52083333333333
447,37.25,50.52083333333333
448,37.333333333333336,53.385416666666664
449,37.416666666666664,53.385416666666664
450,37.5,50.260416666666664
451,37.583333333333336,48.4375
452,37.666666666666664,48.177083333333336
453,37.75,47.916666666666664
454,37.833333333333336,48.177083333333336
455,37.916666666666664,48.177083333333336
456,38.0,48.177083333333336
457,38.083333333333336,51.302083333333336
458,38.166666666666664,52.604166666666664
459,38.25,52.604166666666664
460,38.333333333333336,52.604166666666664
461,38.416666666666664,52.604166666666664
462,38.5,52.34374999999999
463,38.583333333333336,52.604166666666664
464,38.666666666666664,52.86458333333333
465,38.75,55.46875
466,38.833333333333336,55.729166666666664
467,38.916666666666664,55.98958333333333
468,39.0,57.55208333333333
469,39.083333333333336,57.55208333333333
470,39.166666666666664,58.072916666666664
471,39.25,58.072916666666664
472,39.333333333333336,58.072916666666664
473,39.416666666666664,57.291666666666664
474,39.5,58.333333333333336
475,39.583333333333336,58.333333333333336
476,39.666666666666664,56.770833333333336
477,39.75,56.510416666666664
478,39.833333333333336,56.25
479,39.916666666666664,55.729166666666664
480,40.0,55.729166666666664
481,40.083333333333336,55.729166666666664
482,40.166666666666664,55.98958333333333
483,40.25,55.98958333333333
484,40.333333333333336,59.11458333333333
485,40.416666666666664,59.375
486,40.5,59.11458333333333
487,40.583333333333336,59.11458333333333
488,40.666666666666664,58.33333333333333
489,40.75,58.072916666666664
490,40.833333333333336,58.072916666666664
491,40.916666666666664,58.59374999999999
492,41.0,58.854166666666664
493,41.083333333333336,59.11458333333333
494,41.166666666666664,59.11458333333333
495,41.25,58.854166666666664
496,41.333333333333336,58.854166666666664
497,41.416666666666664,61.71874999999999
498,41.5,61.71874999999999
499,41.583333333333336,61.979166666666664
500,41.666666666666664,62.5
501,41.75,62.760416666666664
502,41.833333333333336,61.458333333333336
503,41.916666666666664,61.197916666666664
504,42.0,60.67708333333333
505,42.083333333333336,60.67708333333333
506,42.166666666666664,60.67708333333333
507,42.25,59.89583333333333
508,42.333333333333336,60.9375
509,42.416666666666664,61.197916666666664
510,42.5,61.71874999999999
511,42.583333333333336,61.45833333333333
512,42.666666666666664,61.197916666666664
513,42.75,63.02083333333333
514,42.833333333333336,62.760416666666664
515,42.916666666666664,59.89583333333333
516,43.0,59.89583333333333
517,43.083333333333336,60.15625
518,43.166666666666664,59.89583333333333
519,43.25,59.635416666666664
520,43.333333333333336,59.11458333333333
521,43.416666666666664,59.635416666666664
522,43.5,61.71875
523,43.583333333333336,59.375
524,43.666666666666664,59.895833333333336
525,43.75,59.895833333333336
526,43.833333333333336,60.9375
527,43.916666666666664,60.15625
528,44.0,61.71875
529,44.083333333333336,61.71875
530,44.166666666666664,61.71875
531,44.25,59.895833333333336
532,44.333333333333336,59.635416666666664
533,44.416666666666664,56.510416666666664
534,44.5,56.25
535,44.583333333333336,55.98958333333333
536,44.666666666666664,55.98958333333333
537,44.75,54.42708333333333
538,44.833333333333336,54.166666666666664
539,44.916666666666664,54.42708333333333
540,45.0,56.77083333333333
541,45.083333333333336,56.77083333333333
542,45.166666666666664,56.77083333333333
543,45.25,56.77083333333333
544,45.333333333333336,57.03125
545,45.416666666666664,55.729166666666664
546,45.5,55.729166666666664
547,45.583333333333336,55.729166666666664
548,45.666666666666664,55.729166666666664
549,45.75,55.729166666666664
550,45.833333333333336,55.46875
551,45.916666666666664,55.729166666666664
552,46.0,55.46875
553,46.083333333333336,55.729166666666664
554,46.166666666666664,55.46875
555,46.25,55.208333333333336
556,46.333333333333336,54.94791666666667
557,46.416666666666664,55.72916666666667
558,46.5,56.25
559,46.583333333333336,55.46875
560,46.666666666666664,55.46875
561,46.75,56.25
562,46.833333333333336,56.77083333333333
563,46.916666666666664,56.77083333333333
564,47.0,58.59375
565,47.083333333333336,59.114583333333336
566,47.166666666666664,59.114583333333336
567,47.25,59.114583333333336
568,47.333333333333336,62.239583333333336
569,47.416666666666664,62.5
570,47.5,61.97916666666667
571,47.583333333333336,61.97916666666667
572,47.666666666666664,62.239583333333336
573,47.75,62.760416666666664
574,47.833333333333336,61.45833333333333
575,47.916666666666664,61.45833333333333
576,48.0,62.760416666666664
577,48.083333333333336,61.45833333333333
578,48.166666666666664,60.9375
579,48.25,61.197916666666664
580,48.333333333333336,60.9375
581,48.416666666666664,61.197916666666664
582,48.5,61.45833333333333
583,48.583333333333336,61.197916666666664
584,48.666666666666664,61.197916666666664
585,48.75,61.197916666666664
586,48.833333333333336,61.197916666666664
587,48.916666666666664,61.197916666666664
588,49.0,60.416666666666664
589,49.083333333333336,61.19791666666667
590,49.166666666666664,60.41666666666667
591,49.25,60.41666666666667
592,49.333333333333336,60.41666666666667
593,49.416666666666664,60.41666666666667
594,49.5,60.41666666666667
595,49.583333333333336,59.63541666666667
596,49.666666666666664,58.85416666666667
597,49.75,58.33333333333333
598,49.833333333333336,58.33333333333333
599,49.916666666666664,57.55208333333333
600,50.0,57.55208333333333
601,50.083333333333336,58.33333333333333
602,50.166666666666664,58.59375
603,50.25,59.375
604,50.333333333333336,59.375
605,50.416666666666664,59.375
606,50.5,59.375
607,50.583333333333336,59.114583333333336
608,50.666666666666664,59.375
609,50.75,59.375
610,50.833333333333336,59.375
611,50.916666666666664,59.375
612,51.0,58.854166666666664
613,51.083333333333336,57.8125
614,51.166666666666664,59.375
615,51.25,59.375
616,51.333333333333336,57.8125
617,51.416666666666664,57.8125
618,51.5,59.375
619,51.583333333333336,59.89583333333333
620,51.666666666666664,60.15625
621,51.75,60.15625
622,51.833333333333336,59.895833333333336
623,51.916666666666664,59.375
624,52.0,59.375
625,52.083333333333336,59.375
626,52.166666666666664,59.895833333333336
627,52.25,57.8125
628,52.333333333333336,57.03125
629,52.416666666666664,57.03125
630,52.5,57.03125
631,52.583333333333336,57.8125
632,52.666666666666664,58.59375
633,52.75,57.8125
634,52.833333333333336,57.03125
635,52.916666666666664,57.03125
636,53.0,57.8125
637,53.083333333333336,57.55208333333333
638,53.166666666666664,56.77083333333333
639,53.25,56.510416666666664
640,53.333333333333336,56.510416666666664
641,53.416666666666664,56.510416666666664
642,53.5,56.77083333333333
643,53.583333333333336,57.55208333333333
644,53.666666666666664,59.11458333333333
645,53.75,59.11458333333333
646,53.833333333333336,59.11458333333333
647,53.916666666666664,58.33333333333333
648,54.0,58.33333333333333
649,54.083333333333336,58.33333333333333
650,54.166666666666664,57.55208333333333
651,54.25,57.55208333333333
652,54.333333333333336,57.55208333333333
653,54.416666666666664,57.55208333333333
654,54.5,56.25
655,54.583333333333336,55.98958333333333
656,54.666666666666664,55.98958333333333
657,54.75,56.77083333333333
658,54.833333333333336,56.77083333333333
659,54.916666666666664,56.77083333333333
660,55.0,56.510416666666664
661,55.083333333333336,56.77083333333333
662,55.166666666666664,56.77083333333333
663,55.25,55.729166666666664
664,55.333333333333336,55.729166666666664
665,55.416666666666664,55.729166666666664
666,55.5,56.77083333333333
667,55.583333333333336,56.77083333333333
668,55.666666666666664,56.77083333333333
669,55.75,56.77083333333333
670,55.833333333333336,56.77083333333333
671,55.916666666666664,56.77083333333333
672,56.0,56.77083333333333
673,56.083333333333336,56.77083333333333
674,56.166666666666664,56.25
675,56.25,56.51041666666667
676,56.333333333333336,57.03125
677,56.416666666666664,56.51041666666667
678,56.5,57.03125
679,56.583333333333336,57.29166666666667
680,56.666666666666664,57.29166666666667
681,56.75,57.03125000000001
682,56.833333333333336,57.03125000000001
683,56.916666666666664,58.07291666666667
684,57.0,58.072916666666664
685,57.083333333333336,58.072916666666664
686,57.166666666666664,58.854166666666664
687,57.25,60.416666666666664
688,57.333333333333336,58.854166666666664
689,57.416666666666664,60.41666666666667
690,57.5,59.63541666666667
691,57.583333333333336,59.63541666666667
692,57.666666666666664,60.41666666666667
693,57.75,60.41666666666667
694,57.833333333333336,61.458333333333336
695,57.916666666666664,61.458333333333336
696,58.0,60.9375
697,58.083333333333336,60.677083333333336
698,58.166666666666664,60.677083333333336
699,58.25,60.677083333333336
700,58.333333333333336,60.677083333333336
701,58.416666666666664,60.9375
702,58.5,60.9375
703,58.583333333333336,60.9375
704,58.666666666666664,60.677083333333336
705,58.75,60.416666666666664
706,58.833333333333336,59.635416666666664
707,58.916666666666664,58.854166666666664
708,59.0,58.854166666666664
709,59.083333333333336,58.854166666666664
710,59.166666666666664,58.854166666666664
711,59.25,60.416666666666664
712,59.333333333333336,59.635416666666664
713,59.416666666666664,58.33333333333333
714,59.5,58.33333333333333
715,59.583333333333336,58.854166666666664
716,59.666666666666664,60.41666666666667
717,59.75,60.41666666666667
718,59.833333333333336,61.19791666666667
719,59.916666666666664,60.41666666666667
720,60.0,60.41666666666667
721,60.083333333333336,61.458333333333336
722,60.166666666666664,61.458333333333336
723,60.25,61.458333333333336
724,60.333333333333336,61.458333333333336
725,60.416666666666664,61.458333333333336
726,60.5,61.19791666666667
727,60.583333333333336,61.458333333333336
728,60.666666666666664,61.458333333333336
729,60.75,60.9375
730,60.833333333333336,60.9375
731,60.916666666666664,61.458333333333336
732,61.0,61.71875
733,61.083333333333336,61.19791666666667
734,61.166666666666664,61.19791666666667
735,61.25,61.458333333333336
736,61.333333333333336,61.458333333333336
737,61.416666666666664,60.15625
738,61.5,60.15625
739,61.583333333333336,60.15625
740,61.666666666666664,60.416666666666664
741,61.75,59.635416666666664
742,61.833333333333336,59.635416666666664
743,61.916666666666664,59.635416666666664
744,62.0,59.375
745,62.083333333333336,60.41666666666667
746,62.166666666666664,60.41666666666667
747,62.25,60.15625
748,62.333333333333336,61.458333333333336
749,62.416666666666664,60.67708333333334
750,62.5,58.85416666666667
751,62.583333333333336,59.11458333333334
752,62.666666666666664,60.93750000000001
753,62.75,60.93750000000001
754,62.833333333333336,58.85416666666667
755,62.916666666666664,58.85416666666667
756,63.0,60.15625000000001
757,63.083333333333336,60.15625000000001
758,63.166666666666664,58.85416666666667
759,63.25,58.333333333333336
760,63.333333333333336,58.333333333333336
761,63.416666666666664,58.85416666666667
762,63.5,58.07291666666667
763,63.583333333333336,58.07291666666667
764,63.666666666666664,58.333333333333336
765,63.75,58.59375
766,63.833333333333336,60.15625000000001
767,63.916666666666664,60.67708333333334
768,64.0,60.15625000000001
769,64.08333333333333,60.67708333333334
770,64.16666666666667,60.15625000000001
771,64.25,58.33333333333334
772,64.33333333333333,58.33333333333334
773,64.41666666666667,58.33333333333334
774,64.5,58.33333333333334
775,64.58333333333333,58.33333333333334
776,64.66666666666667,57.03125000000001
777,64.75,58.07291666666667
778,64.83333333333333,58.07291666666667
779,64.91666666666667,59.114583333333336
780,65.0,59.114583333333336
781,65.08333333333333,58.07291666666667
782,65.16666666666667,57.29166666666667
783,65.25,57.29166666666667
784,65.33333333333333,58.07291666666667
785,65.41666666666667,59.114583333333336
786,65.5,59.114583333333336
787,65.58333333333333,57.8125
788,65.66666666666667,59.114583333333336
789,65.75,58.59375
790,65.83333333333333,59.114583333333336
791,65.91666666666667,58.854166666666664
792,66.0,58.854166666666664
793,66.08333333333333,60.9375
794,66.16666666666667,60.9375
795,66.25,59.635416666666664
796,66.33333333333333,58.333333333333336
797,66.41666666666667,59.375
798,66.5,59.375
799,66.58333333333333,60.15625
800,66.66666666666667,60.15625
801,66.75,58.59375
802,66.83333333333333,58.59375
803,66.91666666666667,58.59375
804,67.0,58.59375
805,67.08333333333333,58.59375
806,67.16666666666667,59.114583333333336
807,67.25,59.114583333333336
808,67.33333333333333,61.19791666666667
809,67.41666666666667,61.19791666666667
810,67.5,60.677083333333336
811,67.58333333333333,59.375
812,67.66666666666667,59.114583333333336
813,67.75,57.552083333333336
814,67.83333333333333,57.8125
815,67.91666666666667,58.333333333333336
816,68.0,58.333333333333336
817,68.08333333333333,58.333333333333336
818,68.16666666666667,57.8125
819,68.25,56.25
820,68.33333333333333,57.29166666666667
821,68.41666666666667,57.29166666666667
822,68.5,59.114583333333336
823,68.58333333333333,57.03125
824,68.66666666666667,57.552083333333336
825,68.75,56.770833333333336
826,68.83333333333333,57.03125
827,68.91666666666667,57.8125
828,69.0,57.03125
829,69.08333333333333,57.552083333333336
830,69.16666666666667,57.8125
831,69.25,57.8125
832,69.33333333333333,57.8125
833,69.41666666666667,58.333333333333336
834,69.5,58.333333333333336
835,69.58333333333333,57.03125
836,69.66666666666667,56.510416666666664
837,69.75,57.8125
838,69.83333333333333,57.29166666666667
839,69.91666666666667,56.770833333333336
840,70.0,56.770833333333336
841,70.08333333333333,55.46875000000001
842,70.16666666666667,56.770833333333336
843,70.25,57.29166666666667
844,70.33333333333333,57.03125
845,70.41666666666667,56.77083333333333
846,70.5,56.77083333333333
847,70.58333333333333,56.510416666666664
848,70.66666666666667,56.510416666666664
849,70.75,57.552083333333336
850,70.83333333333333,57.03125
851,70.91666666666667,56.510416666666664
852,71.0,57.03125
853,71.08333333333333,57.03125
854,71.16666666666667,56.25
855,71.25,57.8125
856,71.33333333333333,57.8125
857,71.41666666666667,57.8125
858,71.5,57.03125
859,71.58333333333333,56.770833333333336
860,71.66666666666667,57.291666666666664
861,71.75,57.291666666666664
862,71.83333333333333,57.291666666666664
863,71.91666666666667,57.291666666666664
864,72.0,57.291666666666664
865,72.08333333333333,57.291666666666664
866,72.16666666666667,57.03125
867,72.25,57.03125
868,72.33333333333333,56.510416666666664
869,72.41666666666667,56.770833333333336
870,72.5,56.770833333333336
871,72.58333333333333,56.770833333333336
872,72.66666666666667,55.989583333333336
873,72.75,55.989583333333336
874,72.83333333333333,57.29166666666667
875,72.91666666666667,57.552083333333336
876,73.0,57.552083333333336
877,73.08333333333333,57.552083333333336
878,73.16666666666667,57.29166666666667
879,73.25,56.770833333333336
880,73.33333333333333,56.770833333333336
881,73.41666666666667,56.770833333333336
882,73.5,55.989583333333336
