,time (hours),Agg CPU util(%)
164,13.666666666666666,26.041666666666668
165,13.75,26.041666666666668
166,13.833333333333334,26.562499999999996
167,13.916666666666666,27.604166666666668
168,14.0,27.083333333333336
169,14.083333333333334,28.124999999999996
170,14.166666666666666,29.427083333333332
171,14.25,29.6875
172,14.333333333333334,30.46875
173,14.416666666666666,30.729166666666668
174,14.5,31.770833333333332
175,14.583333333333334,32.55208333333333
176,14.666666666666666,32.8125
177,14.75,32.03124999999999
178,14.833333333333334,32.03124999999999
179,14.916666666666666,32.03124999999999
180,15.0,30.729166666666664
181,15.083333333333334,30.729166666666664
182,15.166666666666666,31.510416666666664
183,15.25,32.291666666666664
184,15.333333333333334,32.291666666666664
185,15.416666666666666,32.03124999999999
186,15.5,31.770833333333332
187,15.583333333333334,31.510416666666668
188,15.666666666666666,31.510416666666668
189,15.75,31.25
190,15.833333333333334,31.25
191,15.916666666666666,31.770833333333332
192,16.0,32.55208333333333
193,16.083333333333332,31.770833333333332
194,16.166666666666668,30.989583333333332
195,16.25,30.208333333333332
196,16.333333333333332,30.46875
197,16.416666666666668,30.46875
198,16.5,29.427083333333332
199,16.583333333333332,29.947916666666668
200,16.666666666666668,29.947916666666668
201,16.75,28.385416666666664
202,16.833333333333332,29.166666666666664
203,16.916666666666668,30.20833333333333
204,17.0,29.947916666666668
205,17.083333333333332,29.947916666666668
206,17.166666666666668,29.6875
207,17.25,30.208333333333332
208,17.333333333333332,29.166666666666668
209,17.416666666666668,29.947916666666668
210,17.5,30.729166666666664
211,17.583333333333332,31.510416666666664
212,17.666666666666668,31.249999999999996
213,17.75,30.989583333333332
214,17.833333333333332,31.249999999999996
215,17.916666666666668,30.72916666666666
216,18.0,30.72916666666666
217,18.083333333333332,31.77083333333333
218,18.166666666666668,32.8125
219,18.25,32.03125
220,18.333333333333332,31.249999999999996
221,18.416666666666668,31.77083333333334
222,18.5,32.55208333333333
223,18.583333333333332,32.55208333333333
224,18.666666666666668,33.59374999999999
225,18.75,33.59374999999999
226,18.833333333333332,33.33333333333333
227,18.916666666666668,33.59374999999999
228,19.0,31.770833333333332
229,19.083333333333332,32.8125
230,19.166666666666668,32.8125
231,19.25,32.8125
232,19.333333333333332,33.072916666666664
233,19.416666666666668,32.8125
234,19.5,32.8125
235,19.583333333333332,32.8125
236,19.666666666666668,30.989583333333332
237,19.75,31.25
238,19.833333333333332,30.989583333333336
239,19.916666666666668,30.46875
240,20.0,30.208333333333332
241,20.083333333333332,30.46875
242,20.166666666666668,30.46875
243,20.25,31.25
244,20.333333333333332,30.989583333333332
245,20.416666666666668,30.729166666666668
246,20.5,31.25
247,20.583333333333332,31.25
248,20.666666666666668,32.03125
249,20.75,32.03125
250,20.833333333333332,32.03125
251,20.916666666666668,31.770833333333336
252,21.0,32.55208333333333
253,21.083333333333332,32.29166666666667
254,21.166666666666668,32.55208333333333
255,21.25,33.59375
256,21.333333333333332,33.85416666666667
257,21.416666666666668,33.85416666666667
258,21.5,33.59375
259,21.583333333333332,34.63541666666667
260,21.666666666666668,34.895833333333336
261,21.75,36.45833333333333
262,21.833333333333332,35.93749999999999
263,21.916666666666668,36.71875
264,22.0,36.45833333333333
265,22.083333333333332,37.23958333333333
266,22.166666666666668,37.5
267,22.25,37.76041666666667
268,22.333333333333332,38.541666666666664
269,22.416666666666668,38.541666666666664
270,22.5,38.28125000000001
271,22.583333333333332,38.28125000000001
272,22.666666666666668,38.541666666666664
273,22.75,38.020833333333336
274,22.833333333333332,38.020833333333336
275,22.916666666666668,37.76041666666667
276,23.0,38.020833333333336
277,23.083333333333332,37.23958333333334
278,23.166666666666668,38.020833333333336
279,23.25,37.5
280,23.333333333333332,37.76041666666667
281,23.416666666666668,38.020833333333336
282,23.5,37.76041666666667
283,23.583333333333332,37.76041666666667
284,23.666666666666668,38.020833333333336
285,23.75,38.02083333333333
286,23.833333333333332,38.28125
287,23.916666666666668,37.50000000000001
288,24.0,37.50000000000001
289,24.083333333333332,38.28125
290,24.166666666666668,38.541666666666664
291,24.25,37.76041666666667
292,24.333333333333332,38.28125000000001
293,24.416666666666668,38.020833333333336
294,24.5,38.28125000000001
295,24.583333333333332,38.28125000000001
296,24.666666666666668,38.020833333333336
297,24.75,38.020833333333336
298,24.833333333333332,38.020833333333336
299,24.916666666666668,38.28125000000001
300,25.0,38.28125000000001
301,25.083333333333332,38.28125000000001
302,25.166666666666668,39.06249999999999
303,25.25,38.802083333333336
304,25.333333333333332,39.0625
305,25.416666666666668,39.0625
306,25.5,38.802083333333336
307,25.583333333333332,39.0625
308,25.666666666666668,38.02083333333333
309,25.75,38.80208333333333
310,25.833333333333332,39.0625
311,25.916666666666668,40.10416666666667
312,26.0,39.84375
313,26.083333333333332,40.10416666666667
314,26.166666666666668,40.10416666666667
315,26.25,40.885416666666664
316,26.333333333333332,40.885416666666664
317,26.416666666666668,40.364583333333336
318,26.5,39.583333333333336
319,26.583333333333332,39.583333333333336
320,26.666666666666668,39.84375
321,26.75,39.84375
322,26.833333333333332,38.54166666666667
323,26.916666666666668,38.28124999999999
324,27.0,38.54166666666667
325,27.083333333333332,39.583333333333336
326,27.166666666666668,38.802083333333336
327,27.25,38.54166666666667
328,27.333333333333332,38.02083333333333
329,27.416666666666668,38.02083333333333
330,27.5,38.02083333333333
331,27.583333333333332,38.541666666666664
332,27.666666666666668,36.979166666666664
333,27.75,36.458333333333336
334,27.833333333333332,36.197916666666664
335,27.916666666666668,37.5
336,28.0,37.5
337,28.083333333333332,37.5
338,28.166666666666668,36.71875
339,28.25,36.71875
340,28.333333333333332,36.71875
341,28.416666666666668,36.71875
342,28.5,37.760416666666664
343,28.583333333333332,37.5
344,28.666666666666668,37.5
345,28.75,36.458333333333336
346,28.833333333333332,36.71875
347,28.916666666666668,36.458333333333336
348,29.0,37.23958333333333
349,29.083333333333332,36.97916666666667
350,29.166666666666668,36.71874999999999
351,29.25,36.71874999999999
352,29.333333333333332,36.71874999999999
353,29.416666666666668,37.239583333333336
354,29.5,37.239583333333336
355,29.583333333333332,36.71875
356,29.666666666666668,36.71875
357,29.75,36.71875
358,29.833333333333332,36.71875
359,29.916666666666668,36.71875
360,30.0,36.979166666666664
361,30.083333333333332,38.020833333333336
362,30.166666666666668,37.5
363,30.25,38.28125
364,30.333333333333332,38.28125
365,30.416666666666668,38.80208333333333
366,30.5,38.80208333333333
367,30.583333333333332,39.58333333333333
368,30.666666666666668,39.58333333333333
369,30.75,39.58333333333333
370,30.833333333333332,39.322916666666664
371,30.916666666666668,39.58333333333333
372,31.0,40.364583333333336
373,31.083333333333332,40.62499999999999
374,31.166666666666668,39.84375
375,31.25,39.84375
376,31.333333333333332,39.58333333333333
377,31.416666666666668,39.84375
378,31.5,40.104166666666664
379,31.583333333333332,40.104166666666664
380,31.666666666666668,40.62499999999999
381,31.75,40.62499999999999
382,31.833333333333332,40.62499999999999
383,31.916666666666668,40.364583333333336
384,32.0,40.104166666666664
385,32.083333333333336,40.104166666666664
386,32.166666666666664,38.802083333333336
387,32.25,40.104166666666664
388,32.333333333333336,40.104166666666664
389,32.416666666666664,40.104166666666664
390,32.5,40.885416666666664
391,32.583333333333336,40.885416666666664
392,32.666666666666664,41.14583333333333
393,32.75,41.14583333333333
394,32.833333333333336,41.40625
395,32.916666666666664,42.70833333333333
396,33.0,42.447916666666664
397,33.083333333333336,42.447916666666664
398,33.166666666666664,43.489583333333336
399,33.25,42.447916666666664
400,33.333333333333336,42.70833333333333
401,33.416666666666664,42.96875
402,33.5,43.229166666666664
403,33.583333333333336,42.96875
404,33.666666666666664,42.96875
405,33.75,42.70833333333333
406,33.833333333333336,42.18749999999999
407,33.916666666666664,42.447916666666664
408,34.0,41.666666666666664
409,34.083333333333336,42.447916666666664
410,34.166666666666664,42.18749999999999
411,34.25,42.447916666666664
412,34.333333333333336,42.447916666666664
413,34.416666666666664,43.229166666666664
414,34.5,43.489583333333336
415,34.583333333333336,44.01041666666666
416,34.666666666666664,43.229166666666664
417,34.75,42.96875
418,34.833333333333336,42.1875
419,34.916666666666664,42.44791666666667
420,35.0,42.44791666666667
421,35.083333333333336,43.229166666666664
422,35.166666666666664,43.229166666666664
423,35.25,43.229166666666664
424,35.333333333333336,42.96875
425,35.416666666666664,42.70833333333333
426,35.5,42.70833333333333
427,35.583333333333336,42.447916666666664
428,35.666666666666664,41.927083333333336
429,35.75,41.927083333333336
430,35.833333333333336,41.666666666666664
431,35.916666666666664,41.666666666666664
432,36.0,42.1875
433,36.083333333333336,43.229166666666664
434,36.166666666666664,43.48958333333333
435,36.25,43.48958333333333
436,36.333333333333336,43.22916666666667
437,36.416666666666664,42.96875000000001
438,36.5,42.96875000000001
439,36.583333333333336,42.70833333333333
440,36.666666666666664,42.70833333333333
441,36.75,42.70833333333333
442,36.833333333333336,43.229166666666664
443,36.916666666666664,43.75
444,37.0,44.79166666666666
445,37.083333333333336,43.75
446,37.166666666666664,43.489583333333336
447,37.25,42.70833333333333
448,37.333333333333336,43.22916666666667
449,37.416666666666664,43.22916666666667
450,37.5,43.22916666666667
451,37.583333333333336,42.96875
452,37.666666666666664,42.70833333333333
453,37.75,40.885416666666664
454,37.833333333333336,40.36458333333333
455,37.916666666666664,40.36458333333333
456,38.0,39.583333333333336
457,38.083333333333336,40.36458333333333
458,38.166666666666664,41.666666666666664
459,38.25,41.666666666666664
460,38.333333333333336,41.666666666666664
461,38.416666666666664,41.666666666666664
462,38.5,40.62499999999999
463,38.583333333333336,40.885416666666664
464,38.666666666666664,40.36458333333333
465,38.75,41.40625000000001
466,38.833333333333336,41.66666666666667
467,38.916666666666664,41.927083333333336
468,39.0,43.229166666666664
469,39.083333333333336,44.01041666666666
470,39.166666666666664,44.53125
471,39.25,44.53125
472,39.333333333333336,44.53125
473,39.416666666666664,43.75
474,39.5,44.010416666666664
475,39.583333333333336,44.010416666666664
476,39.666666666666664,44.010416666666664
477,39.75,43.75
478,39.833333333333336,42.70833333333333
479,39.916666666666664,42.18749999999999
480,40.0,41.40624999999999
481,40.083333333333336,41.40624999999999
482,40.166666666666664,41.66666666666666
483,40.25,41.66666666666666
484,40.333333333333336,42.447916666666664
485,40.416666666666664,42.70833333333333
486,40.5,41.66666666666666
487,40.583333333333336,41.66666666666666
488,40.666666666666664,40.10416666666666
489,40.75,39.84374999999999
490,40.833333333333336,39.06249999999999
491,40.916666666666664,39.58333333333333
492,41.0,39.0625
493,41.083333333333336,39.322916666666664
494,41.166666666666664,39.322916666666664
495,41.25,39.0625
496,41.333333333333336,39.0625
497,41.416666666666664,39.58333333333333
498,41.5,39.58333333333333
499,41.583333333333336,39.84374999999999
500,41.666666666666664,41.14583333333333
501,41.75,41.40625000000001
502,41.833333333333336,42.447916666666664
503,41.916666666666664,42.1875
504,42.0,41.666666666666664
505,42.083333333333336,41.666666666666664
506,42.166666666666664,41.666666666666664
507,42.25,41.666666666666664
508,42.333333333333336,42.447916666666664
509,42.416666666666664,42.708333333333336
510,42.5,43.229166666666664
511,42.583333333333336,42.96875000000001
512,42.666666666666664,42.708333333333336
513,42.75,43.75
514,42.833333333333336,43.489583333333336
515,42.916666666666664,43.75
516,43.0,43.75
517,43.083333333333336,44.01041666666667
518,43.166666666666664,43.75
519,43.25,43.48958333333333
520,43.333333333333336,42.96875
521,43.416666666666664,43.489583333333336
522,43.5,44.27083333333334
523,43.583333333333336,44.27083333333334
524,43.666666666666664,44.79166666666667
525,43.75,44.79166666666667
526,43.833333333333336,45.83333333333333
527,43.916666666666664,45.83333333333333
528,44.0,46.61458333333332
529,44.083333333333336,46.61458333333332
530,44.166666666666664,46.61458333333332
531,44.25,46.354166666666664
532,44.333333333333336,46.09375
533,44.416666666666664,46.09375
534,44.5,45.83333333333334
535,44.583333333333336,44.79166666666667
536,44.666666666666664,44.79166666666667
537,44.75,44.79166666666667
538,44.833333333333336,44.53124999999999
539,44.916666666666664,44.79166666666667
540,45.0,45.572916666666664
541,45.083333333333336,44.79166666666667
542,45.166666666666664,44.79166666666667
543,45.25,44.79166666666667
544,45.333333333333336,44.27083333333334
545,45.416666666666664,43.22916666666666
546,45.5,43.22916666666666
547,45.583333333333336,43.22916666666666
548,45.666666666666664,43.22916666666666
549,45.75,42.44791666666666
550,45.833333333333336,42.18749999999999
551,45.916666666666664,41.66666666666666
552,46.0,41.40624999999999
553,46.083333333333336,41.66666666666666
554,46.166666666666664,41.40624999999999
555,46.25,40.36458333333333
556,46.333333333333336,40.104166666666664
557,46.416666666666664,40.625
558,46.5,41.145833333333336
559,46.583333333333336,40.36458333333333
560,46.666666666666664,40.36458333333333
561,46.75,41.145833333333336
562,46.833333333333336,41.66666666666667
563,46.916666666666664,41.66666666666667
564,47.0,42.70833333333333
565,47.083333333333336,43.229166666666664
566,47.166666666666664,43.229166666666664
567,47.25,43.229166666666664
568,47.333333333333336,44.010416666666664
569,47.416666666666664,44.270833333333336
570,47.5,45.3125
571,47.583333333333336,45.3125
572,47.666666666666664,45.57291666666667
573,47.75,46.093750000000014
574,47.833333333333336,46.354166666666664
575,47.916666666666664,46.354166666666664
576,48.0,46.875
577,48.083333333333336,47.13541666666666
578,48.166666666666664,48.17708333333333
579,48.25,48.43749999999999
580,48.333333333333336,48.17708333333333
581,48.416666666666664,48.43749999999999
582,48.5,49.47916666666668
583,48.583333333333336,49.73958333333334
584,48.666666666666664,49.73958333333334
585,48.75,49.73958333333334
586,48.833333333333336,49.73958333333334
587,48.916666666666664,49.73958333333334
588,49.0,50.00000000000001
589,49.083333333333336,49.73958333333334
590,49.166666666666664,50.00000000000001
591,49.25,49.21875000000001
592,49.333333333333336,49.21875000000001
593,49.416666666666664,50.0
594,49.5,50.0
595,49.583333333333336,49.479166666666664
596,49.666666666666664,50.520833333333336
597,49.75,50.0
598,49.833333333333336,50.0
599,49.916666666666664,50.260416666666664
600,50.0,50.260416666666664
601,50.083333333333336,50.0
602,50.166666666666664,49.21874999999999
603,50.25,47.395833333333336
604,50.333333333333336,47.395833333333336
605,50.416666666666664,45.83333333333333
606,50.5,45.83333333333333
607,50.583333333333336,44.791666666666664
608,50.666666666666664,45.05208333333333
609,50.75,45.05208333333333
610,50.833333333333336,45.05208333333333
611,50.916666666666664,45.052083333333336
612,51.0,45.3125
613,51.083333333333336,46.35416666666667
614,51.166666666666664,45.833333333333336
615,51.25,45.833333333333336
616,51.333333333333336,46.09374999999999
617,51.416666666666664,46.35416666666667
618,51.5,45.833333333333336
619,51.583333333333336,45.57291666666667
620,51.666666666666664,46.09375000000001
621,51.75,46.09375000000001
622,51.833333333333336,46.35416666666667
623,51.916666666666664,46.61458333333332
624,52.0,46.61458333333332
625,52.083333333333336,46.61458333333332
626,52.166666666666664,47.13541666666666
627,52.25,48.69791666666665
628,52.333333333333336,48.958333333333336
629,52.416666666666664,48.17708333333332
630,52.5,48.17708333333332
631,52.583333333333336,47.91666666666666
632,52.666666666666664,48.43749999999999
633,52.75,48.69791666666666
634,52.833333333333336,48.95833333333332
635,52.916666666666664,48.95833333333332
636,53.0,48.69791666666666
637,53.083333333333336,48.69791666666666
638,53.166666666666664,48.17708333333332
639,53.25,48.4375
640,53.333333333333336,48.4375
641,53.416666666666664,48.4375
642,53.5,48.17708333333332
643,53.583333333333336,47.91666666666667
644,53.666666666666664,46.61458333333333
645,53.75,46.61458333333333
646,53.833333333333336,46.61458333333333
647,53.916666666666664,47.395833333333336
648,54.0,47.65625
649,54.083333333333336,47.65625
650,54.166666666666664,47.91666666666667
651,54.25,47.91666666666667
652,54.333333333333336,47.91666666666667
653,54.416666666666664,47.91666666666667
654,54.5,48.958333333333336
655,54.583333333333336,49.73958333333333
656,54.666666666666664,49.73958333333333
657,54.75,49.99999999999999
658,54.833333333333336,50.52083333333333
659,54.916666666666664,49.739583333333336
660,55.0,49.739583333333336
661,55.083333333333336,50.0
662,55.166666666666664,51.04166666666666
663,55.25,51.30208333333332
664,55.333333333333336,51.5625
665,55.416666666666664,51.5625
666,55.5,51.04166666666666
667,55.583333333333336,51.82291666666666
668,55.666666666666664,51.56249999999999
669,55.75,51.56249999999999
670,55.833333333333336,51.82291666666666
671,55.916666666666664,51.82291666666666
672,56.0,51.82291666666666
673,56.083333333333336,51.041666666666664
674,56.166666666666664,51.82291666666666
675,56.25,51.56249999999999
676,56.333333333333336,51.82291666666666
677,56.416666666666664,51.56249999999999
678,56.5,51.82291666666666
679,56.583333333333336,51.302083333333336
680,56.666666666666664,51.302083333333336
681,56.75,51.04166666666667
682,56.833333333333336,51.04166666666667
683,56.916666666666664,50.78125000000001
684,57.0,50.52083333333333
685,57.083333333333336,50.52083333333333
686,57.166666666666664,50.260416666666664
687,57.25,49.99999999999999
688,57.333333333333336,51.04166666666666
689,57.416666666666664,50.78124999999999
690,57.5,51.82291666666667
691,57.583333333333336,51.56249999999999
692,57.666666666666664,51.30208333333333
693,57.75,52.08333333333332
694,57.833333333333336,51.562499999999986
695,57.916666666666664,51.562499999999986
696,58.0,51.04166666666666
697,58.083333333333336,50.78125
698,58.166666666666664,50.0
699,58.25,50.00000000000001
700,58.333333333333336,47.65625000000001
701,58.416666666666664,47.916666666666664
702,58.5,48.177083333333336
703,58.583333333333336,48.177083333333336
704,58.666666666666664,48.43750000000001
705,58.75,49.21875
706,58.833333333333336,49.47916666666666
707,58.916666666666664,50.26041666666666
708,59.0,50.26041666666666
709,59.083333333333336,50.26041666666666
710,59.166666666666664,50.26041666666666
711,59.25,49.999999999999986
712,59.333333333333336,50.26041666666666
713,59.416666666666664,50.52083333333332
714,59.5,48.95833333333332
715,59.583333333333336,49.73958333333333
716,59.666666666666664,48.4375
717,59.75,48.4375
718,59.833333333333336,48.17708333333333
719,59.916666666666664,48.4375
720,60.0,48.4375
721,60.083333333333336,47.13541666666667
722,60.166666666666664,47.91666666666666
723,60.25,47.91666666666666
724,60.333333333333336,47.91666666666666
725,60.416666666666664,47.65625000000001
726,60.5,47.39583333333333
727,60.583333333333336,47.65625000000001
728,60.666666666666664,47.91666666666666
729,60.75,47.91666666666666
730,60.833333333333336,47.91666666666666
731,60.916666666666664,48.43749999999999
732,61.0,47.91666666666666
733,61.083333333333336,47.91666666666666
734,61.166666666666664,47.91666666666666
735,61.25,48.177083333333336
736,61.333333333333336,48.177083333333336
737,61.416666666666664,48.43749999999999
738,61.5,47.65625000000001
739,61.583333333333336,47.65625000000001
740,61.666666666666664,47.916666666666664
741,61.75,47.916666666666664
742,61.833333333333336,47.916666666666664
743,61.916666666666664,47.916666666666664
744,62.0,48.43749999999999
745,62.083333333333336,49.479166666666664
746,62.166666666666664,49.479166666666664
747,62.25,49.21874999999999
748,62.333333333333336,50.260416666666664
749,62.416666666666664,50.260416666666664
750,62.5,50.0
751,62.583333333333336,50.260416666666664
752,62.666666666666664,51.30208333333333
753,62.75,51.30208333333333
754,62.833333333333336,50.78125
755,62.916666666666664,50.78125
756,63.0,49.999999999999986
757,63.083333333333336,49.21875
758,63.166666666666664,50.260416666666664
759,63.25,50.520833333333336
760,63.333333333333336,50.520833333333336
761,63.416666666666664,50.260416666666664
762,63.5,49.47916666666665
763,63.583333333333336,49.479166666666664
764,63.666666666666664,49.73958333333332
765,63.75,50.52083333333332
766,63.833333333333336,49.21875
767,63.916666666666664,48.958333333333336
768,64.0,49.21875
769,64.08333333333333,48.958333333333336
770,64.16666666666667,49.21875
771,64.25,50.52083333333333
772,64.33333333333333,50.52083333333333
773,64.41666666666667,50.52083333333333
774,64.5,50.52083333333333
775,64.58333333333333,50.52083333333333
776,64.66666666666667,50.78125000000001
777,64.75,51.56250000000001
778,64.83333333333333,51.56250000000001
779,64.91666666666667,50.260416666666664
780,65.0,50.260416666666664
781,65.08333333333333,50.781249999999986
782,65.16666666666667,51.56249999999999
783,65.25,51.56249999999999
784,65.33333333333333,50.78125000000001
785,65.41666666666667,50.260416666666664
786,65.5,50.260416666666664
787,65.58333333333333,50.52083333333333
788,65.66666666666667,49.479166666666664
789,65.75,48.958333333333336
790,65.83333333333333,47.916666666666664
791,65.91666666666667,47.65625000000001
792,66.0,47.65625000000001
793,66.08333333333333,47.39583333333333
794,66.16666666666667,47.39583333333333
795,66.25,48.43749999999999
796,66.33333333333333,48.69791666666667
797,66.41666666666667,48.43749999999999
798,66.5,48.69791666666667
799,66.58333333333333,48.43749999999999
800,66.66666666666667,48.43749999999999
801,66.75,48.958333333333336
802,66.83333333333333,48.177083333333336
803,66.91666666666667,48.177083333333336
804,67.0,48.177083333333336
805,67.08333333333333,48.177083333333336
806,67.16666666666667,48.69791666666667
807,67.25,49.479166666666664
808,67.33333333333333,48.69791666666667
809,67.41666666666667,48.69791666666667
810,67.5,48.95833333333333
811,67.58333333333333,50.0
812,67.66666666666667,49.479166666666664
813,67.75,49.73958333333333
814,67.83333333333333,50.78125
815,67.91666666666667,50.52083333333333
816,68.0,50.52083333333333
817,68.08333333333333,50.52083333333333
818,68.16666666666667,50.78125
819,68.25,50.78125
820,68.33333333333333,51.56250000000001
821,68.41666666666667,50.78125
822,68.5,50.260416666666664
823,68.58333333333333,50.52083333333333
824,68.66666666666667,49.73958333333333
825,68.75,50.52083333333333
826,68.83333333333333,50.78124999999999
827,68.91666666666667,51.56249999999999
828,69.0,50.0
829,69.08333333333333,50.52083333333333
830,69.16666666666667,50.78125
831,69.25,51.041666666666664
832,69.33333333333333,51.5625
833,69.41666666666667,51.302083333333336
834,69.5,51.302083333333336
835,69.58333333333333,51.5625
836,69.66666666666667,51.041666666666664
837,69.75,51.82291666666668
838,69.83333333333333,51.30208333333334
839,69.91666666666667,52.34375
840,70.0,51.5625
841,70.08333333333333,51.82291666666667
842,70.16666666666667,51.5625
843,70.25,51.30208333333334
844,70.33333333333333,51.041666666666664
845,70.41666666666667,52.08333333333333
846,70.5,52.08333333333333
847,70.58333333333333,51.82291666666667
848,70.66666666666667,51.82291666666667
849,70.75,52.864583333333336
850,70.83333333333333,53.125
851,70.91666666666667,52.604166666666664
852,71.0,52.34375
853,71.08333333333333,52.34375
854,71.16666666666667,53.125
855,71.25,52.34375000000001
856,71.33333333333333,52.34375000000001
857,71.41666666666667,51.56249999999999
858,71.5,50.78124999999999
859,71.58333333333333,50.520833333333336
860,71.66666666666667,51.82291666666667
861,71.75,51.82291666666667
862,71.83333333333333,52.604166666666664
863,71.91666666666667,52.864583333333336
864,72.0,52.864583333333336
865,72.08333333333333,52.08333333333333
866,72.16666666666667,53.125
867,72.25,53.125
868,72.33333333333333,52.604166666666664
869,72.41666666666667,52.34375
870,72.5,52.08333333333333
