,time (hours),Agg Mem demand(%)
3836,319.6666666666667,38.15625
3837,319.75,38.15625
3838,319.8333333333333,37.625
3839,319.9166666666667,37.625
3840,320.0,37.09375
3841,320.0833333333333,36.5625
3842,320.1666666666667,36.8125
3843,320.25,36.28125
3844,320.3333333333333,36.28125
3845,320.4166666666667,36.28125
3846,320.5,36.8125
3847,320.5833333333333,36.53125
3848,320.6666666666667,36.03125
3849,320.75,36.03125
3850,320.8333333333333,36.03125
3851,320.9166666666667,36.5625
3852,321.0,36.03125
3853,321.0833333333333,36.03125
3854,321.1666666666667,36.03125
3855,321.25,36.28125
3856,321.3333333333333,36.5625
3857,321.4166666666667,36.5625
3858,321.5,36.28125
3859,321.5833333333333,36.28125
3860,321.6666666666667,36.78125
3861,321.75,36.78125
3862,321.8333333333333,36.78125
3863,321.9166666666667,36.53125
3864,322.0,36.78125
3865,322.0833333333333,36.78125
3866,322.1666666666667,36.78125
3867,322.25,37.0625
3868,322.3333333333333,36.8125
3869,322.4166666666667,36.8125
3870,322.5,36.8125
3871,322.5833333333333,37.0625
3872,322.6666666666667,36.8125
3873,322.75,37.34375
3874,322.8333333333333,37.34375
3875,322.9166666666667,37.09375
3876,323.0,37.375
3877,323.0833333333333,37.09375
3878,323.1666666666667,37.09375
3879,323.25,36.84375
3880,323.3333333333333,37.375
3881,323.4166666666667,37.90625
3882,323.5,37.90625
3883,323.5833333333333,37.375
3884,323.6666666666667,37.375
3885,323.75,37.40625
3886,323.8333333333333,37.15625
3887,323.9166666666667,37.40625
3888,324.0,37.40625
3889,324.0833333333333,37.40625
3890,324.1666666666667,37.40625
3891,324.25,37.40625
3892,324.3333333333333,37.40625
3893,324.4166666666667,37.40625
3894,324.5,37.15625
3895,324.5833333333333,37.6875
3896,324.6666666666667,38.21875
3897,324.75,37.6875
3898,324.8333333333333,37.9375
3899,324.9166666666667,37.6875
3900,325.0,37.6875
3901,325.0833333333333,38.21875
3902,325.1666666666667,38.75
3903,325.25,38.21875
3904,325.3333333333333,39.28125
3905,325.4166666666667,39.5625
3906,325.5,38.75
3907,325.5833333333333,38.21875
3908,325.6666666666667,38.21875
3909,325.75,38.21875
3910,325.8333333333333,38.46875
3911,325.9166666666667,37.9375
3912,326.0,38.71875
3913,326.0833333333333,37.6875
3914,326.1666666666667,37.9375
3915,326.25,38.46875
3916,326.3333333333333,38.46875
3917,326.4166666666667,38.46875
3918,326.5,38.46875
3919,326.5833333333333,38.46875
3920,326.6666666666667,38.46875
3921,326.75,38.21875
3922,326.8333333333333,38.75
3923,326.9166666666667,39.03125
3924,327.0,38.5
3925,327.0833333333333,38.75
3926,327.1666666666667,38.75
3927,327.25,38.46875
3928,327.3333333333333,38.21875
3929,327.4166666666667,38.46875
3930,327.5,38.46875
3931,327.5833333333333,38.71875
3932,327.6666666666667,38.96875
3933,327.75,38.4375
3934,327.8333333333333,38.4375
3935,327.9166666666667,38.96875
3936,328.0,38.71875
3937,328.0833333333333,38.71875
3938,328.1666666666667,38.96875
3939,328.25,38.96875
3940,328.3333333333333,38.71875
3941,328.4166666666667,38.4375
3942,328.5,38.4375
3943,328.5833333333333,38.96875
3944,328.6666666666667,38.96875
3945,328.75,38.4375
3946,328.8333333333333,38.6875
3947,328.9166666666667,38.6875
3948,329.0,38.96875
3949,329.0833333333333,38.96875
3950,329.1666666666667,39.5
3951,329.25,39.5
3952,329.3333333333333,38.96875
3953,329.4166666666667,38.4375
3954,329.5,38.15625
3955,329.5833333333333,38.6875
3956,329.6666666666667,38.6875
3957,329.75,38.6875
3958,329.8333333333333,38.6875
3959,329.9166666666667,38.96875
3960,330.0,39.21875
3961,330.0833333333333,39.75
3962,330.1666666666667,39.21875
3963,330.25,39.21875
3964,330.3333333333333,39.21875
3965,330.4166666666667,39.5
3966,330.5,39.5
3967,330.5833333333333,39.5
3968,330.6666666666667,39.0
3969,330.75,39.25
3970,330.8333333333333,39.25
3971,330.9166666666667,39.0
3972,331.0,39.0
3973,331.0833333333333,38.46875
3974,331.1666666666667,38.46875
3975,331.25,38.46875
3976,331.3333333333333,39.0
3977,331.4166666666667,39.0
3978,331.5,39.0
3979,331.5833333333333,39.0
3980,331.6666666666667,39.0
3981,331.75,38.46875
3982,331.8333333333333,39.0
3983,331.9166666666667,38.75
3984,332.0,39.28125
3985,332.0833333333333,38.75
3986,332.1666666666667,38.75
3987,332.25,39.0
3988,332.3333333333333,38.75
3989,332.4166666666667,38.46875
3990,332.5,38.46875
3991,332.5833333333333,39.0
3992,332.6666666666667,38.46875
3993,332.75,38.71875
3994,332.8333333333333,38.71875
3995,332.9166666666667,38.71875
3996,333.0,39.25
3997,333.0833333333333,39.25
3998,333.1666666666667,39.0
3999,333.25,39.53125
4000,333.3333333333333,39.53125
4001,333.4166666666667,39.8125
4002,333.5,40.34375
4003,333.5833333333333,39.28125
4004,333.6666666666667,39.28125
4005,333.75,39.8125
4006,333.8333333333333,39.28125
4007,333.9166666666667,39.5625
4008,334.0,39.5625
4009,334.0833333333333,39.5625
4010,334.1666666666667,40.09375
4011,334.25,39.5625
4012,334.3333333333333,39.5625
4013,334.4166666666667,39.5625
4014,334.5,39.5625
4015,334.5833333333333,39.5625
4016,334.6666666666667,39.28125
4017,334.75,39.28125
4018,334.8333333333333,39.28125
4019,334.9166666666667,39.28125
4020,335.0,39.28125
4021,335.0833333333333,38.75
4022,335.1666666666667,38.75
4023,335.25,38.75
4024,335.3333333333333,38.75
4025,335.4166666666667,38.75
4026,335.5,39.0
4027,335.5833333333333,39.25
4028,335.6666666666667,38.75
4029,335.75,39.28125
4030,335.8333333333333,39.53125
4031,335.9166666666667,39.53125
4032,336.0,39.0
4033,336.0833333333333,39.0
4034,336.1666666666667,39.0
4035,336.25,39.0
4036,336.3333333333333,39.0
4037,336.4166666666667,39.53125
4038,336.5,39.25
4039,336.5833333333333,39.5
4040,336.6666666666667,39.5
4041,336.75,39.5
4042,336.8333333333333,38.96875
4043,336.9166666666667,39.21875
4044,337.0,38.9375
4045,337.0833333333333,38.9375
4046,337.1666666666667,38.6875
4047,337.25,39.21875
4048,337.3333333333333,39.21875
4049,337.4166666666667,39.21875
4050,337.5,38.96875
4051,337.5833333333333,38.96875
4052,337.6666666666667,38.96875
4053,337.75,38.96875
4054,337.8333333333333,39.5
4055,337.9166666666667,38.4375
4056,338.0,38.96875
4057,338.0833333333333,38.96875
4058,338.1666666666667,38.4375
4059,338.25,38.96875
4060,338.3333333333333,38.4375
4061,338.4166666666667,38.4375
4062,338.5,38.6875
4063,338.5833333333333,38.15625
4064,338.6666666666667,38.15625
4065,338.75,39.21875
4066,338.8333333333333,38.15625
4067,338.9166666666667,38.6875
4068,339.0,38.6875
4069,339.0833333333333,38.96875
4070,339.1666666666667,38.96875
4071,339.25,38.15625
4072,339.3333333333333,38.15625
4073,339.4166666666667,37.625
4074,339.5,37.625
4075,339.5833333333333,37.625
4076,339.6666666666667,37.625
4077,339.75,37.09375
4078,339.8333333333333,37.09375
4079,339.9166666666667,37.375
4080,340.0,37.09375
4081,340.0833333333333,37.34375
4082,340.1666666666667,37.34375
4083,340.25,37.09375
4084,340.3333333333333,37.34375
4085,340.4166666666667,37.34375
4086,340.5,38.125
4087,340.5833333333333,37.0625
4088,340.6666666666667,37.0625
4089,340.75,37.59375
4090,340.8333333333333,37.625
4091,340.9166666666667,38.15625
4092,341.0,37.375
4093,341.0833333333333,37.625
4094,341.1666666666667,37.09375
4095,341.25,37.625
4096,341.3333333333333,36.5625
4097,341.4166666666667,36.5625
4098,341.5,36.5625
4099,341.5833333333333,36.5625
4100,341.6666666666667,36.8125
4101,341.75,37.0625
4102,341.8333333333333,36.8125
4103,341.9166666666667,37.3125
4104,342.0,36.8125
4105,342.0833333333333,37.09375
4106,342.1666666666667,37.09375
4107,342.25,36.5625
4108,342.3333333333333,36.5625
4109,342.4166666666667,37.09375
4110,342.5,36.5625
4111,342.5833333333333,36.8125
4112,342.6666666666667,37.0625
4113,342.75,36.8125
4114,342.8333333333333,37.34375
4115,342.9166666666667,37.34375
4116,343.0,37.09375
4117,343.0833333333333,38.15625
4118,343.1666666666667,38.15625
4119,343.25,37.09375
4120,343.3333333333333,37.625
4121,343.4166666666667,38.15625
4122,343.5,37.625
4123,343.5833333333333,37.625
4124,343.6666666666667,38.15625
4125,343.75,38.15625
4126,343.8333333333333,38.15625
4127,343.9166666666667,37.90625
4128,344.0,38.15625
4129,344.0833333333333,37.90625
4130,344.1666666666667,37.90625
4131,344.25,38.4375
4132,344.3333333333333,37.90625
4133,344.4166666666667,38.15625
4134,344.5,38.4375
4135,344.5833333333333,38.6875
4136,344.6666666666667,37.90625
4137,344.75,37.90625
4138,344.8333333333333,37.90625
4139,344.9166666666667,37.90625
4140,345.0,38.4375
4141,345.0833333333333,38.4375
4142,345.1666666666667,38.71875
4143,345.25,38.4375
4144,345.3333333333333,37.90625
4145,345.4166666666667,37.90625
4146,345.5,38.4375
4147,345.5833333333333,38.4375
4148,345.6666666666667,38.1875
4149,345.75,38.1875
4150,345.8333333333333,38.1875
4151,345.9166666666667,38.1875
4152,346.0,38.1875
4153,346.0833333333333,38.1875
4154,346.1666666666667,37.6875
4155,346.25,37.96875
4156,346.3333333333333,38.5
4157,346.4166666666667,38.5
4158,346.5,38.5
4159,346.5833333333333,39.03125
4160,346.6666666666667,39.03125
4161,346.75,39.03125
4162,346.8333333333333,39.03125
4163,346.9166666666667,39.03125
4164,347.0,39.03125
4165,347.0833333333333,39.03125
4166,347.1666666666667,39.03125
4167,347.25,38.5
4168,347.3333333333333,38.5
4169,347.4166666666667,37.96875
4170,347.5,38.75
4171,347.5833333333333,38.75
4172,347.6666666666667,38.75
4173,347.75,38.5
4174,347.8333333333333,38.5
4175,347.9166666666667,38.75
4176,348.0,39.03125
4177,348.0833333333333,39.03125
4178,348.1666666666667,39.03125
4179,348.25,38.5
4180,348.3333333333333,39.03125
4181,348.4166666666667,39.03125
4182,348.5,39.03125
4183,348.5833333333333,39.03125
4184,348.6666666666667,39.03125
4185,348.75,39.03125
4186,348.8333333333333,39.03125
4187,348.9166666666667,39.03125
4188,349.0,39.5625
4189,349.0833333333333,39.03125
4190,349.1666666666667,39.03125
4191,349.25,38.5
4192,349.3333333333333,38.5
4193,349.4166666666667,38.5
4194,349.5,38.5
4195,349.5833333333333,37.96875
4196,349.6666666666667,37.96875
4197,349.75,38.75
4198,349.8333333333333,38.75
4199,349.9166666666667,38.5
4200,350.0,38.5
4201,350.0833333333333,39.03125
4202,350.1666666666667,39.03125
4203,350.25,38.75
4204,350.3333333333333,38.5
4205,350.4166666666667,38.75
4206,350.5,38.5
4207,350.5833333333333,38.21875
4208,350.6666666666667,38.21875
4209,350.75,38.5
4210,350.8333333333333,38.5
4211,350.9166666666667,38.5
4212,351.0,39.03125
