,time (hours),Agg Mem util(%)
194,16.166666666666668,30.5
195,16.25,29.71875
196,16.333333333333332,29.96875
197,16.416666666666668,29.96875
198,16.5,28.9375
199,16.583333333333332,29.4375
200,16.666666666666668,29.4375
201,16.75,27.875
202,16.833333333333332,28.65625
203,16.916666666666668,29.6875
204,17.0,29.4375
205,17.083333333333332,29.4375
206,17.166666666666668,29.1875
207,17.25,29.6875
208,17.333333333333332,28.65625
209,17.416666666666668,29.4375
210,17.5,30.1875
211,17.583333333333332,30.96875
212,17.666666666666668,30.71875
213,17.75,30.46875
214,17.833333333333332,30.71875
215,17.916666666666668,30.1875
216,18.0,30.1875
217,18.083333333333332,31.21875
218,18.166666666666668,32.25
219,18.25,31.46875
220,18.333333333333332,30.6875
221,18.416666666666668,31.1875
222,18.5,31.96875
223,18.583333333333332,31.96875
224,18.666666666666668,33.0
225,18.75,33.0
226,18.833333333333332,32.75
227,18.916666666666668,33.0
228,19.0,31.1875
229,19.083333333333332,32.21875
230,19.166666666666668,32.21875
231,19.25,32.21875
232,19.333333333333332,32.46875
233,19.416666666666668,32.21875
234,19.5,32.21875
235,19.583333333333332,32.21875
236,19.666666666666668,30.40625
237,19.75,30.65625
238,19.833333333333332,30.40625
239,19.916666666666668,29.90625
240,20.0,29.65625
241,20.083333333333332,29.90625
242,20.166666666666668,29.90625
243,20.25,30.6875
244,20.333333333333332,30.4375
245,20.416666666666668,30.1875
246,20.5,30.6875
247,20.583333333333332,30.6875
248,20.666666666666668,31.46875
249,20.75,31.46875
250,20.833333333333332,31.46875
251,20.916666666666668,31.1875
252,21.0,31.96875
253,21.083333333333332,31.71875
254,21.166666666666668,31.96875
255,21.25,33.0
256,21.333333333333332,33.25
257,21.416666666666668,33.25
258,21.5,33.0
259,21.583333333333332,34.03125
260,21.666666666666668,34.28125
261,21.75,35.8125
262,21.833333333333332,35.28125
263,21.916666666666668,36.0625
264,22.0,35.8125
265,22.083333333333332,36.59375
266,22.166666666666668,36.84375
267,22.25,37.09375
268,22.333333333333332,37.875
269,22.416666666666668,37.875
270,22.5,37.625
271,22.583333333333332,37.625
272,22.666666666666668,37.875
273,22.75,37.34375
274,22.833333333333332,37.34375
275,22.916666666666668,37.09375
276,23.0,37.34375
277,23.083333333333332,36.5625
278,23.166666666666668,37.34375
279,23.25,36.84375
280,23.333333333333332,37.09375
281,23.416666666666668,37.34375
282,23.5,37.09375
283,23.583333333333332,37.09375
284,23.666666666666668,37.34375
285,23.75,37.34375
286,23.833333333333332,37.59375
287,23.916666666666668,36.8125
288,24.0,36.8125
289,24.083333333333332,37.59375
290,24.166666666666668,37.84375
291,24.25,37.0625
292,24.333333333333332,37.59375
293,24.416666666666668,37.34375
294,24.5,37.59375
295,24.583333333333332,37.59375
296,24.666666666666668,37.34375
297,24.75,37.34375
298,24.833333333333332,37.34375
299,24.916666666666668,37.59375
300,25.0,37.59375
301,25.083333333333332,37.59375
302,25.166666666666668,38.375
303,25.25,38.09375
304,25.333333333333332,38.34375
305,25.416666666666668,38.34375
306,25.5,38.09375
307,25.583333333333332,38.34375
308,25.666666666666668,37.3125
309,25.75,38.09375
310,25.833333333333332,38.34375
311,25.916666666666668,39.375
312,26.0,39.125
313,26.083333333333332,39.375
314,26.166666666666668,39.375
315,26.25,40.15625
316,26.333333333333332,40.15625
317,26.416666666666668,39.625
318,26.5,38.84375
319,26.583333333333332,38.84375
320,26.666666666666668,39.09375
321,26.75,39.09375
322,26.833333333333332,37.78125
323,26.916666666666668,37.53125
324,27.0,37.78125
325,27.083333333333332,38.8125
326,27.166666666666668,38.03125
327,27.25,37.78125
328,27.333333333333332,37.28125
329,27.416666666666668,37.28125
330,27.5,37.28125
331,27.583333333333332,37.8125
332,27.666666666666668,36.25
333,27.75,35.75
334,27.833333333333332,35.5
335,27.916666666666668,36.78125
336,28.0,36.78125
337,28.083333333333332,36.78125
338,28.166666666666668,36.0
339,28.25,36.0
340,28.333333333333332,36.0
341,28.416666666666668,36.0
342,28.5,37.03125
343,28.583333333333332,36.78125
344,28.666666666666668,36.78125
345,28.75,35.75
346,28.833333333333332,36.0
347,28.916666666666668,35.75
348,29.0,36.53125
349,29.083333333333332,36.28125
350,29.166666666666668,36.03125
351,29.25,36.03125
352,29.333333333333332,36.03125
353,29.416666666666668,36.5625
354,29.5,36.5625
355,29.583333333333332,36.03125
356,29.666666666666668,36.03125
357,29.75,36.03125
358,29.833333333333332,36.03125
359,29.916666666666668,36.03125
360,30.0,36.28125
361,30.083333333333332,37.3125
362,30.166666666666668,36.78125
363,30.25,37.5625
364,30.333333333333332,37.5625
365,30.416666666666668,38.0625
366,30.5,38.0625
367,30.583333333333332,38.84375
368,30.666666666666668,38.84375
369,30.75,38.84375
370,30.833333333333332,38.59375
371,30.916666666666668,38.84375
372,31.0,39.625
373,31.083333333333332,39.875
374,31.166666666666668,39.09375
375,31.25,39.09375
376,31.333333333333332,38.84375
377,31.416666666666668,39.09375
378,31.5,39.34375
379,31.583333333333332,39.34375
380,31.666666666666668,39.875
381,31.75,39.875
382,31.833333333333332,39.875
383,31.916666666666668,39.625
384,32.0,39.375
385,32.083333333333336,39.375
386,32.166666666666664,38.09375
387,32.25,39.375
388,32.333333333333336,39.375
389,32.416666666666664,39.375
390,32.5,40.15625
391,32.583333333333336,40.15625
392,32.666666666666664,40.40625
393,32.75,40.40625
394,32.833333333333336,40.65625
395,32.916666666666664,41.9375
396,33.0,41.6875
397,33.083333333333336,41.6875
398,33.166666666666664,42.71875
399,33.25,41.6875
400,33.333333333333336,41.9375
401,33.416666666666664,42.1875
402,33.5,42.46875
403,33.583333333333336,42.21875
404,33.666666666666664,42.21875
405,33.75,41.96875
406,33.833333333333336,41.46875
407,33.916666666666664,41.71875
408,34.0,40.9375
409,34.083333333333336,41.71875
410,34.166666666666664,41.46875
411,34.25,41.71875
412,34.333333333333336,41.71875
413,34.416666666666664,42.5
414,34.5,42.75
415,34.583333333333336,43.28125
416,34.666666666666664,42.5
417,34.75,42.25
418,34.833333333333336,41.46875
419,34.916666666666664,41.71875
420,35.0,41.71875
421,35.083333333333336,42.5
422,35.166666666666664,42.5
423,35.25,42.5
424,35.333333333333336,42.25
425,35.416666666666664,42.0
426,35.5,42.0
427,35.583333333333336,41.75
428,35.666666666666664,41.21875
429,35.75,41.21875
430,35.833333333333336,40.96875
431,35.916666666666664,40.96875
432,36.0,41.46875
433,36.083333333333336,42.5
434,36.166666666666664,42.75
435,36.25,42.75
436,36.333333333333336,42.5
437,36.416666666666664,42.25
438,36.5,42.25
439,36.583333333333336,42.0
440,36.666666666666664,42.0
441,36.75,42.0
442,36.833333333333336,42.53125
443,36.916666666666664,43.03125
444,37.0,44.0625
445,37.083333333333336,43.03125
446,37.166666666666664,42.78125
447,37.25,42.0
448,37.333333333333336,42.53125
449,37.416666666666664,42.53125
450,37.5,42.53125
451,37.583333333333336,42.28125
452,37.666666666666664,42.03125
453,37.75,40.21875
454,37.833333333333336,39.6875
455,37.916666666666664,39.6875
456,38.0,38.90625
457,38.083333333333336,39.6875
458,38.166666666666664,40.96875
459,38.25,40.96875
460,38.333333333333336,40.96875
461,38.416666666666664,40.96875
462,38.5,39.9375
463,38.583333333333336,40.1875
464,38.666666666666664,39.65625
465,38.75,40.6875
466,38.833333333333336,40.9375
467,38.916666666666664,41.1875
468,39.0,42.46875
469,39.083333333333336,43.25
470,39.166666666666664,43.75
471,39.25,43.75
472,39.333333333333336,43.75
473,39.416666666666664,43.0
474,39.5,43.28125
475,39.583333333333336,43.28125
476,39.666666666666664,43.28125
477,39.75,43.03125
478,39.833333333333336,42.0
479,39.916666666666664,41.5
480,40.0,40.71875
481,40.083333333333336,40.71875
482,40.166666666666664,40.96875
483,40.25,40.96875
484,40.333333333333336,41.75
485,40.416666666666664,42.0
486,40.5,40.96875
487,40.583333333333336,40.96875
488,40.666666666666664,39.40625
489,40.75,39.15625
490,40.833333333333336,38.375
491,40.916666666666664,38.90625
492,41.0,38.375
493,41.083333333333336,38.625
494,41.166666666666664,38.625
495,41.25,38.375
496,41.333333333333336,38.375
497,41.416666666666664,38.90625
498,41.5,38.90625
499,41.583333333333336,39.15625
500,41.666666666666664,40.4375
501,41.75,40.6875
502,41.833333333333336,41.71875
503,41.916666666666664,41.46875
504,42.0,40.9375
505,42.083333333333336,40.9375
506,42.166666666666664,40.9375
507,42.25,40.9375
508,42.333333333333336,41.71875
509,42.416666666666664,41.96875
510,42.5,42.46875
511,42.583333333333336,42.21875
512,42.666666666666664,41.96875
513,42.75,43.0
514,42.833333333333336,42.75
515,42.916666666666664,43.0
516,43.0,43.0
517,43.083333333333336,43.28125
518,43.166666666666664,43.03125
519,43.25,42.78125
520,43.333333333333336,42.28125
521,43.416666666666664,42.78125
522,43.5,43.5625
523,43.583333333333336,43.5625
524,43.666666666666664,44.0625
525,43.75,44.0625
526,43.833333333333336,45.09375
527,43.916666666666664,45.09375
528,44.0,45.875
529,44.083333333333336,45.875
530,44.166666666666664,45.875
531,44.25,45.625
532,44.333333333333336,45.375
533,44.416666666666664,45.375
534,44.5,45.125
535,44.583333333333336,44.09375
536,44.666666666666664,44.09375
537,44.75,44.09375
538,44.833333333333336,43.84375
539,44.916666666666664,44.09375
540,45.0,44.875
541,45.083333333333336,44.09375
542,45.166666666666664,44.09375
543,45.25,44.09375
544,45.333333333333336,43.5625
545,45.416666666666664,42.53125
546,45.5,42.53125
547,45.583333333333336,42.53125
548,45.666666666666664,42.53125
549,45.75,41.75
550,45.833333333333336,41.5
551,45.916666666666664,40.96875
552,46.0,40.71875
553,46.083333333333336,40.96875
554,46.166666666666664,40.71875
555,46.25,39.6875
556,46.333333333333336,39.4375
557,46.416666666666664,39.96875
558,46.5,40.46875
559,46.583333333333336,39.71875
560,46.666666666666664,39.71875
561,46.75,40.5
562,46.833333333333336,41.0
563,46.916666666666664,41.0
564,47.0,42.03125
565,47.083333333333336,42.53125
566,47.166666666666664,42.53125
567,47.25,42.53125
568,47.333333333333336,43.3125
569,47.416666666666664,43.5625
570,47.5,44.59375
571,47.583333333333336,44.59375
572,47.666666666666664,44.84375
573,47.75,45.34375
574,47.833333333333336,45.59375
575,47.916666666666664,45.59375
576,48.0,46.125
577,48.083333333333336,46.375
578,48.166666666666664,47.40625
579,48.25,47.65625
580,48.333333333333336,47.40625
581,48.416666666666664,47.65625
582,48.5,48.6875
583,48.583333333333336,48.9375
584,48.666666666666664,48.9375
585,48.75,48.9375
586,48.833333333333336,48.9375
587,48.916666666666664,48.9375
588,49.0,49.1875
589,49.083333333333336,48.9375
590,49.166666666666664,49.1875
591,49.25,48.40625
592,49.333333333333336,48.40625
593,49.416666666666664,49.1875
594,49.5,49.1875
595,49.583333333333336,48.65625
596,49.666666666666664,49.6875
597,49.75,49.15625
598,49.833333333333336,49.15625
599,49.916666666666664,49.40625
600,50.0,49.40625
601,50.083333333333336,49.15625
602,50.166666666666664,48.375
603,50.25,46.5625
604,50.333333333333336,46.5625
605,50.416666666666664,45.0
606,50.5,45.0
607,50.583333333333336,43.96875
608,50.666666666666664,44.21875
609,50.75,44.21875
610,50.833333333333336,44.21875
611,50.916666666666664,44.21875
612,51.0,44.46875
613,51.083333333333336,45.5
614,51.166666666666664,45.0
615,51.25,45.0
616,51.333333333333336,45.25
617,51.416666666666664,45.5
618,51.5,45.0
619,51.583333333333336,44.75
620,51.666666666666664,45.28125
621,51.75,45.28125
622,51.833333333333336,45.53125
623,51.916666666666664,45.78125
624,52.0,45.78125
625,52.083333333333336,45.78125
626,52.166666666666664,46.3125
627,52.25,47.84375
628,52.333333333333336,48.09375
629,52.416666666666664,47.3125
630,52.5,47.3125
631,52.583333333333336,47.0625
632,52.666666666666664,47.59375
633,52.75,47.84375
634,52.833333333333336,48.09375
635,52.916666666666664,48.09375
636,53.0,47.84375
637,53.083333333333336,47.84375
638,53.166666666666664,47.3125
639,53.25,47.5625
640,53.333333333333336,47.5625
641,53.416666666666664,47.5625
642,53.5,47.3125
643,53.583333333333336,47.0625
644,53.666666666666664,45.78125
645,53.75,45.78125
646,53.833333333333336,45.78125
647,53.916666666666664,46.5625
648,54.0,46.8125
649,54.083333333333336,46.8125
650,54.166666666666664,47.0625
651,54.25,47.0625
652,54.333333333333336,47.0625
653,54.416666666666664,47.0625
654,54.5,48.09375
655,54.583333333333336,48.875
656,54.666666666666664,48.875
657,54.75,49.125
658,54.833333333333336,49.65625
659,54.916666666666664,48.875
660,55.0,48.875
661,55.083333333333336,49.125
662,55.166666666666664,50.15625
663,55.25,50.40625
664,55.333333333333336,50.65625
665,55.416666666666664,50.65625
666,55.5,50.15625
667,55.583333333333336,50.9375
668,55.666666666666664,50.6875
669,55.75,50.6875
670,55.833333333333336,50.9375
671,55.916666666666664,50.9375
672,56.0,50.9375
673,56.083333333333336,50.15625
674,56.166666666666664,50.9375
675,56.25,50.6875
676,56.333333333333336,50.9375
677,56.416666666666664,50.6875
678,56.5,50.9375
679,56.583333333333336,50.4375
680,56.666666666666664,50.4375
681,56.75,50.1875
682,56.833333333333336,50.1875
683,56.916666666666664,49.9375
684,57.0,49.6875
685,57.083333333333336,49.6875
686,57.166666666666664,49.4375
687,57.25,49.1875
688,57.333333333333336,50.21875
689,57.416666666666664,49.96875
690,57.5,51.0
691,57.583333333333336,50.75
692,57.666666666666664,50.5
693,57.75,51.28125
694,57.833333333333336,50.78125
695,57.916666666666664,50.78125
696,58.0,50.25
697,58.083333333333336,50.0
698,58.166666666666664,49.21875
699,58.25,49.21875
700,58.333333333333336,46.875
701,58.416666666666664,47.125
702,58.5,47.375
703,58.583333333333336,47.375
704,58.666666666666664,47.625
705,58.75,48.40625
706,58.833333333333336,48.65625
707,58.916666666666664,49.4375
708,59.0,49.4375
709,59.083333333333336,49.4375
710,59.166666666666664,49.4375
711,59.25,49.1875
712,59.333333333333336,49.4375
713,59.416666666666664,49.6875
714,59.5,48.125
715,59.583333333333336,48.90625
716,59.666666666666664,47.625
717,59.75,47.625
718,59.833333333333336,47.375
719,59.916666666666664,47.625
720,60.0,47.625
721,60.083333333333336,46.34375
722,60.166666666666664,47.125
723,60.25,47.125
724,60.333333333333336,47.125
725,60.416666666666664,46.875
726,60.5,46.625
727,60.583333333333336,46.875
728,60.666666666666664,47.125
729,60.75,47.125
730,60.833333333333336,47.125
731,60.916666666666664,47.65625
732,61.0,47.15625
733,61.083333333333336,47.15625
734,61.166666666666664,47.15625
735,61.25,47.40625
736,61.333333333333336,47.40625
737,61.416666666666664,47.65625
738,61.5,46.875
739,61.583333333333336,46.875
740,61.666666666666664,47.125
741,61.75,47.125
742,61.833333333333336,47.125
743,61.916666666666664,47.125
744,62.0,47.65625
745,62.083333333333336,48.6875
746,62.166666666666664,48.6875
747,62.25,48.4375
748,62.333333333333336,49.46875
749,62.416666666666664,49.46875
750,62.5,49.21875
751,62.583333333333336,49.46875
752,62.666666666666664,50.5
753,62.75,50.5
754,62.833333333333336,49.96875
755,62.916666666666664,49.96875
756,63.0,49.1875
757,63.083333333333336,48.40625
758,63.166666666666664,49.4375
759,63.25,49.6875
760,63.333333333333336,49.6875
761,63.416666666666664,49.4375
762,63.5,48.65625
763,63.583333333333336,48.65625
764,63.666666666666664,48.90625
765,63.75,49.6875
766,63.833333333333336,48.40625
767,63.916666666666664,48.15625
768,64.0,48.40625
769,64.08333333333333,48.15625
770,64.16666666666667,48.40625
771,64.25,49.6875
772,64.33333333333333,49.6875
773,64.41666666666667,49.6875
774,64.5,49.6875
775,64.58333333333333,49.6875
776,64.66666666666667,49.9375
777,64.75,50.71875
778,64.83333333333333,50.71875
779,64.91666666666667,49.4375
780,65.0,49.4375
781,65.08333333333333,49.9375
782,65.16666666666667,50.71875
783,65.25,50.71875
784,65.33333333333333,49.9375
785,65.41666666666667,49.4375
786,65.5,49.4375
787,65.58333333333333,49.6875
788,65.66666666666667,48.65625
789,65.75,48.125
790,65.83333333333333,47.09375
791,65.91666666666667,46.84375
792,66.0,46.84375
793,66.08333333333333,46.59375
794,66.16666666666667,46.59375
795,66.25,47.625
796,66.33333333333333,47.875
797,66.41666666666667,47.625
798,66.5,47.875
799,66.58333333333333,47.625
800,66.66666666666667,47.625
801,66.75,48.125
802,66.83333333333333,47.34375
803,66.91666666666667,47.34375
804,67.0,47.34375
805,67.08333333333333,47.34375
806,67.16666666666667,47.875
807,67.25,48.65625
808,67.33333333333333,47.90625
809,67.41666666666667,47.90625
810,67.5,48.15625
811,67.58333333333333,49.1875
812,67.66666666666667,48.65625
813,67.75,48.90625
814,67.83333333333333,49.9375
815,67.91666666666667,49.6875
816,68.0,49.6875
817,68.08333333333333,49.6875
818,68.16666666666667,49.9375
819,68.25,49.9375
820,68.33333333333333,50.71875
821,68.41666666666667,49.9375
822,68.5,49.4375
823,68.58333333333333,49.6875
824,68.66666666666667,48.90625
825,68.75,49.6875
826,68.83333333333333,49.9375
827,68.91666666666667,50.71875
828,69.0,49.15625
829,69.08333333333333,49.6875
830,69.16666666666667,49.9375
831,69.25,50.1875
832,69.33333333333333,50.71875
833,69.41666666666667,50.46875
834,69.5,50.46875
835,69.58333333333333,50.71875
836,69.66666666666667,50.1875
837,69.75,50.96875
838,69.83333333333333,50.4375
839,69.91666666666667,51.46875
840,70.0,50.6875
841,70.08333333333333,50.9375
842,70.16666666666667,50.6875
843,70.25,50.4375
844,70.33333333333333,50.1875
845,70.41666666666667,51.21875
846,70.5,51.21875
847,70.58333333333333,50.96875
848,70.66666666666667,50.96875
849,70.75,52.0
850,70.83333333333333,52.25
851,70.91666666666667,51.71875
852,71.0,51.46875
853,71.08333333333333,51.46875
854,71.16666666666667,52.25
855,71.25,51.5
856,71.33333333333333,51.5
857,71.41666666666667,50.71875
858,71.5,49.9375
859,71.58333333333333,49.6875
860,71.66666666666667,50.96875
861,71.75,50.96875
862,71.83333333333333,51.75
863,71.91666666666667,52.0
864,72.0,52.0
865,72.08333333333333,51.21875
866,72.16666666666667,52.25
867,72.25,52.25
868,72.33333333333333,51.71875
869,72.41666666666667,51.46875
870,72.5,51.21875
871,72.58333333333333,51.21875
872,72.66666666666667,52.25
873,72.75,53.53125
874,72.83333333333333,53.8125
875,72.91666666666667,53.8125
876,73.0,53.5625
877,73.08333333333333,53.5625
878,73.16666666666667,54.59375
879,73.25,54.84375
880,73.33333333333333,54.84375
881,73.41666666666667,54.84375
882,73.5,54.3125
883,73.58333333333333,54.84375
884,73.66666666666667,54.84375
885,73.75,54.3125
886,73.83333333333333,54.3125
887,73.91666666666667,53.78125
888,74.0,53.78125
889,74.08333333333333,53.78125
890,74.16666666666667,54.3125
891,74.25,54.3125
892,74.33333333333333,54.3125
893,74.41666666666667,54.3125
894,74.5,54.3125
895,74.58333333333333,54.84375
896,74.66666666666667,54.84375
897,74.75,54.84375
898,74.83333333333333,54.3125
899,74.91666666666667,54.3125
900,75.0,54.3125
901,75.08333333333333,54.84375
902,75.16666666666667,54.84375
903,75.25,54.84375
904,75.33333333333333,54.84375
905,75.41666666666667,54.84375
906,75.5,54.84375
907,75.58333333333333,53.78125
908,75.66666666666667,54.3125
909,75.75,54.3125
910,75.83333333333333,53.78125
911,75.91666666666667,53.78125
912,76.0,53.78125
913,76.08333333333333,53.78125
914,76.16666666666667,54.3125
915,76.25,54.3125
916,76.33333333333333,53.25
917,76.41666666666667,53.25
918,76.5,52.71875
919,76.58333333333333,52.71875
920,76.66666666666667,52.71875
921,76.75,52.71875
922,76.83333333333333,52.71875
923,76.91666666666667,52.71875
924,77.0,52.71875
925,77.08333333333333,52.71875
926,77.16666666666667,52.71875
927,77.25,52.71875
928,77.33333333333333,52.71875
929,77.41666666666667,52.1875
930,77.5,52.1875
931,77.58333333333333,52.1875
932,77.66666666666667,52.1875
933,77.75,52.1875
934,77.83333333333333,52.1875
935,77.91666666666667,52.1875
936,78.0,52.1875
937,78.08333333333333,52.71875
938,78.16666666666667,53.25
939,78.25,53.25
940,78.33333333333333,53.25
941,78.41666666666667,53.78125
942,78.5,53.78125
943,78.58333333333333,53.25
944,78.66666666666667,53.78125
945,78.75,53.78125
946,78.83333333333333,54.3125
947,78.91666666666667,54.3125
948,79.0,54.3125
949,79.08333333333333,54.84375
950,79.16666666666667,54.84375
951,79.25,54.3125
952,79.33333333333333,54.84375
953,79.41666666666667,54.84375
954,79.5,55.375
955,79.58333333333333,54.84375
956,79.66666666666667,55.375
957,79.75,55.375
958,79.83333333333333,55.375
959,79.91666666666667,54.84375
960,80.0,55.90625
961,80.08333333333333,55.90625
962,80.16666666666667,55.90625
963,80.25,55.375
964,80.33333333333333,55.375
965,80.41666666666667,55.375
966,80.5,55.375
967,80.58333333333333,55.375
968,80.66666666666667,55.90625
969,80.75,55.375
970,80.83333333333333,55.375
971,80.91666666666667,55.375
972,81.0,55.375
973,81.08333333333333,55.375
974,81.16666666666667,55.90625
975,81.25,55.90625
976,81.33333333333333,55.90625
977,81.41666666666667,56.4375
978,81.5,56.4375
979,81.58333333333333,56.4375
980,81.66666666666667,56.4375
981,81.75,56.4375
982,81.83333333333333,55.90625
983,81.91666666666667,55.90625
984,82.0,56.4375
985,82.08333333333333,55.90625
986,82.16666666666667,56.4375
987,82.25,56.4375
988,82.33333333333333,56.4375
989,82.41666666666667,56.4375
990,82.5,55.90625
991,82.58333333333333,56.4375
992,82.66666666666667,56.4375
993,82.75,56.4375
994,82.83333333333333,56.4375
995,82.91666666666667,56.4375
996,83.0,56.4375
997,83.08333333333333,56.4375
998,83.16666666666667,56.96875
999,83.25,56.96875
1000,83.33333333333333,56.96875
1001,83.41666666666667,56.96875
1002,83.5,57.5
1003,83.58333333333333,56.96875
1004,83.66666666666667,56.96875
1005,83.75,56.96875
1006,83.83333333333333,56.96875
1007,83.91666666666667,56.4375
1008,84.0,56.4375
1009,84.08333333333333,56.4375
1010,84.16666666666667,56.4375
1011,84.25,56.96875
1012,84.33333333333333,56.71875
1013,84.41666666666667,56.96875
1014,84.5,56.71875
1015,84.58333333333333,56.96875
1016,84.66666666666667,56.4375
1017,84.75,56.1875
1018,84.83333333333333,55.40625
1019,84.91666666666667,55.40625
1020,85.0,55.40625
1021,85.08333333333333,56.1875
1022,85.16666666666667,55.40625
1023,85.25,55.65625
1024,85.33333333333333,55.65625
1025,85.41666666666667,55.65625
1026,85.5,55.65625
1027,85.58333333333333,56.4375
1028,85.66666666666667,55.90625
1029,85.75,55.90625
1030,85.83333333333333,55.90625
1031,85.91666666666667,55.90625
1032,86.0,55.90625
1033,86.08333333333333,55.90625
