,time (hours),Agg GPU alloc(%)
195,16.25,49.21875
196,16.333333333333332,50.0
197,16.416666666666668,50.0
198,16.5,48.4375
199,16.583333333333332,50.0
200,16.666666666666668,50.0
201,16.75,50.0
202,16.833333333333332,50.78125
203,16.916666666666668,52.34375
204,17.0,51.5625
205,17.083333333333332,50.78125
206,17.166666666666668,50.0
207,17.25,50.78125
208,17.333333333333332,50.0
209,17.416666666666668,50.78125
210,17.5,53.125
211,17.583333333333332,53.90625
212,17.666666666666668,53.125
213,17.75,51.5625
214,17.833333333333332,52.34375
215,17.916666666666668,53.125
216,18.0,53.125
217,18.083333333333332,54.6875
218,18.166666666666668,56.25
219,18.25,56.25
220,18.333333333333332,56.25
221,18.416666666666668,57.8125
222,18.5,58.59375
223,18.583333333333332,58.59375
224,18.666666666666668,59.375
225,18.75,59.375
226,18.833333333333332,58.59375
227,18.916666666666668,58.59375
228,19.0,57.8125
229,19.083333333333332,59.375
230,19.166666666666668,59.375
231,19.25,59.375
232,19.333333333333332,60.15625
233,19.416666666666668,59.375
234,19.5,59.375
235,19.583333333333332,59.375
236,19.666666666666668,58.59375
237,19.75,59.375
238,19.833333333333332,58.59375
239,19.916666666666668,57.03125
240,20.0,56.25
241,20.083333333333332,57.03125
242,20.166666666666668,57.03125
243,20.25,57.8125
244,20.333333333333332,57.03125
245,20.416666666666668,56.25
246,20.5,57.8125
247,20.583333333333332,57.8125
248,20.666666666666668,58.59375
249,20.75,58.59375
250,20.833333333333332,58.59375
251,20.916666666666668,59.375
252,21.0,60.15625
253,21.083333333333332,59.375
254,21.166666666666668,60.15625
255,21.25,61.71875
256,21.333333333333332,62.5
257,21.416666666666668,62.5
258,21.5,61.71875
259,21.583333333333332,63.28125
260,21.666666666666668,64.0625
261,21.75,67.1875
262,21.833333333333332,67.96875
263,21.916666666666668,68.75
264,22.0,67.96875
265,22.083333333333332,68.75
266,22.166666666666668,69.53125
267,22.25,69.53125
268,22.333333333333332,69.53125
269,22.416666666666668,69.53125
270,22.5,68.75
271,22.583333333333332,68.75
272,22.666666666666668,69.53125
273,22.75,70.3125
274,22.833333333333332,69.53125
275,22.916666666666668,68.75
276,23.0,68.75
277,23.083333333333332,68.75
278,23.166666666666668,68.75
279,23.25,67.1875
280,23.333333333333332,67.1875
281,23.416666666666668,67.1875
282,23.5,66.40625
283,23.583333333333332,66.40625
284,23.666666666666668,67.1875
285,23.75,67.1875
286,23.833333333333332,67.96875
287,23.916666666666668,67.1875
288,24.0,67.1875
289,24.083333333333332,67.96875
290,24.166666666666668,68.75
291,24.25,68.75
292,24.333333333333332,68.75
293,24.416666666666668,67.96875
294,24.5,68.75
295,24.583333333333332,68.75
296,24.666666666666668,67.96875
297,24.75,67.96875
298,24.833333333333332,67.1875
299,24.916666666666668,67.96875
300,25.0,67.96875
301,25.083333333333332,67.96875
302,25.166666666666668,68.75
303,25.25,70.3125
304,25.333333333333332,71.09375
305,25.416666666666668,71.09375
306,25.5,70.3125
307,25.583333333333332,71.09375
308,25.666666666666668,69.53125
309,25.75,70.3125
310,25.833333333333332,69.53125
311,25.916666666666668,71.09375
312,26.0,70.3125
313,26.083333333333332,71.09375
314,26.166666666666668,71.09375
315,26.25,71.875
316,26.333333333333332,70.3125
317,26.416666666666668,71.09375
318,26.5,70.3125
319,26.583333333333332,71.09375
320,26.666666666666668,71.875
321,26.75,71.09375
322,26.833333333333332,71.09375
323,26.916666666666668,70.3125
324,27.0,71.09375
325,27.083333333333332,71.875
326,27.166666666666668,71.875
327,27.25,71.875
328,27.333333333333332,69.53125
329,27.416666666666668,69.53125
330,27.5,69.53125
331,27.583333333333332,69.53125
332,27.666666666666668,69.53125
333,27.75,67.96875
334,27.833333333333332,67.1875
335,27.916666666666668,69.53125
336,28.0,69.53125
337,28.083333333333332,69.53125
338,28.166666666666668,69.53125
339,28.25,69.53125
340,28.333333333333332,69.53125
341,28.416666666666668,68.75
342,28.5,70.3125
343,28.583333333333332,69.53125
344,28.666666666666668,69.53125
345,28.75,67.96875
346,28.833333333333332,68.75
347,28.916666666666668,67.96875
348,29.0,68.75
349,29.083333333333332,67.1875
350,29.166666666666668,66.40625
351,29.25,66.40625
352,29.333333333333332,65.625
353,29.416666666666668,65.625
354,29.5,65.625
355,29.583333333333332,66.40625
356,29.666666666666668,66.40625
357,29.75,65.625
358,29.833333333333332,65.625
359,29.916666666666668,65.625
360,30.0,66.40625
361,30.083333333333332,67.96875
362,30.166666666666668,68.75
363,30.25,69.53125
364,30.333333333333332,69.53125
365,30.416666666666668,71.09375
366,30.5,71.09375
367,30.583333333333332,71.875
368,30.666666666666668,71.875
369,30.75,71.875
370,30.833333333333332,71.09375
371,30.916666666666668,71.875
372,31.0,72.65625
373,31.083333333333332,72.65625
374,31.166666666666668,71.875
375,31.25,72.65625
376,31.333333333333332,71.875
377,31.416666666666668,72.65625
378,31.5,73.4375
379,31.583333333333332,73.4375
380,31.666666666666668,73.4375
381,31.75,73.4375
382,31.833333333333332,73.4375
383,31.916666666666668,72.65625
384,32.0,71.875
385,32.083333333333336,71.875
386,32.166666666666664,70.3125
387,32.25,72.65625
388,32.333333333333336,72.65625
389,32.416666666666664,72.65625
390,32.5,73.4375
391,32.583333333333336,73.4375
392,32.666666666666664,74.21875
393,32.75,73.4375
394,32.833333333333336,73.4375
395,32.916666666666664,75.78125
396,33.0,75.0
397,33.083333333333336,75.0
398,33.166666666666664,76.5625
399,33.25,75.0
400,33.333333333333336,75.0
401,33.416666666666664,75.78125
402,33.5,75.0
403,33.583333333333336,74.21875
404,33.666666666666664,74.21875
405,33.75,73.4375
406,33.833333333333336,71.875
407,33.916666666666664,71.875
408,34.0,71.875
409,34.083333333333336,71.875
410,34.166666666666664,71.09375
411,34.25,71.875
412,34.333333333333336,71.875
413,34.416666666666664,71.875
414,34.5,72.65625
415,34.583333333333336,71.09375
416,34.666666666666664,70.3125
417,34.75,69.53125
418,34.833333333333336,69.53125
419,34.916666666666664,70.3125
420,35.0,70.3125
421,35.083333333333336,71.09375
422,35.166666666666664,71.09375
423,35.25,71.09375
424,35.333333333333336,70.3125
425,35.416666666666664,69.53125
426,35.5,69.53125
427,35.583333333333336,68.75
428,35.666666666666664,69.53125
429,35.75,69.53125
430,35.833333333333336,67.96875
431,35.916666666666664,68.75
432,36.0,70.3125
433,36.083333333333336,71.875
434,36.166666666666664,72.65625
435,36.25,72.65625
436,36.333333333333336,70.3125
437,36.416666666666664,69.53125
438,36.5,69.53125
439,36.583333333333336,68.75
440,36.666666666666664,68.75
441,36.75,67.96875
442,36.833333333333336,67.96875
443,36.916666666666664,69.53125
444,37.0,71.09375
445,37.083333333333336,69.53125
446,37.166666666666664,68.75
447,37.25,68.75
448,37.333333333333336,68.75
449,37.416666666666664,68.75
450,37.5,67.1875
451,37.583333333333336,65.625
452,37.666666666666664,64.84375
453,37.75,64.0625
454,37.833333333333336,64.84375
455,37.916666666666664,64.84375
456,38.0,64.84375
457,38.083333333333336,65.625
458,38.166666666666664,67.96875
459,38.25,67.96875
460,38.333333333333336,67.96875
461,38.416666666666664,67.96875
462,38.5,67.1875
463,38.583333333333336,67.96875
464,38.666666666666664,68.75
465,38.75,70.3125
466,38.833333333333336,71.09375
467,38.916666666666664,71.875
468,39.0,74.21875
469,39.083333333333336,74.21875
470,39.166666666666664,75.78125
471,39.25,75.78125
472,39.333333333333336,75.78125
473,39.416666666666664,73.4375
474,39.5,72.65625
475,39.583333333333336,72.65625
476,39.666666666666664,71.875
477,39.75,71.09375
478,39.833333333333336,70.3125
479,39.916666666666664,68.75
480,40.0,68.75
481,40.083333333333336,68.75
482,40.166666666666664,69.53125
483,40.25,69.53125
484,40.333333333333336,70.3125
485,40.416666666666664,71.09375
486,40.5,70.3125
487,40.583333333333336,70.3125
488,40.666666666666664,69.53125
489,40.75,68.75
490,40.833333333333336,68.75
491,40.916666666666664,68.75
492,41.0,69.53125
493,41.083333333333336,70.3125
494,41.166666666666664,70.3125
495,41.25,69.53125
496,41.333333333333336,69.53125
497,41.416666666666664,69.53125
498,41.5,69.53125
499,41.583333333333336,70.3125
500,41.666666666666664,72.65625
501,41.75,73.4375
502,41.833333333333336,74.21875
503,41.916666666666664,73.4375
504,42.0,73.4375
505,42.083333333333336,73.4375
506,42.166666666666664,73.4375
507,42.25,72.65625
508,42.333333333333336,73.4375
509,42.416666666666664,74.21875
510,42.5,75.0
511,42.583333333333336,74.21875
512,42.666666666666664,73.4375
513,42.75,75.0
514,42.833333333333336,74.21875
515,42.916666666666664,75.0
516,43.0,75.0
517,43.083333333333336,74.21875
518,43.166666666666664,73.4375
519,43.25,72.65625
520,43.333333333333336,71.09375
521,43.416666666666664,72.65625
522,43.5,72.65625
523,43.583333333333336,71.875
524,43.666666666666664,73.4375
525,43.75,73.4375
526,43.833333333333336,75.0
527,43.916666666666664,74.21875
528,44.0,75.0
529,44.083333333333336,75.0
530,44.166666666666664,75.0
531,44.25,73.4375
532,44.333333333333336,72.65625
533,44.416666666666664,71.875
534,44.5,71.09375
535,44.583333333333336,70.3125
536,44.666666666666664,70.3125
537,44.75,69.53125
538,44.833333333333336,68.75
539,44.916666666666664,69.53125
540,45.0,70.3125
541,45.083333333333336,70.3125
542,45.166666666666664,70.3125
543,45.25,70.3125
544,45.333333333333336,71.09375
545,45.416666666666664,69.53125
546,45.5,69.53125
547,45.583333333333336,69.53125
548,45.666666666666664,69.53125
549,45.75,69.53125
550,45.833333333333336,68.75
551,45.916666666666664,69.53125
552,46.0,68.75
553,46.083333333333336,69.53125
554,46.166666666666664,68.75
555,46.25,67.96875
556,46.333333333333336,67.1875
557,46.416666666666664,67.1875
558,46.5,68.75
559,46.583333333333336,66.40625
560,46.666666666666664,66.40625
561,46.75,67.1875
562,46.833333333333336,68.75
563,46.916666666666664,68.75
564,47.0,70.3125
565,47.083333333333336,71.875
566,47.166666666666664,71.875
567,47.25,71.875
568,47.333333333333336,72.65625
569,47.416666666666664,73.4375
570,47.5,74.21875
571,47.583333333333336,74.21875
572,47.666666666666664,75.0
573,47.75,77.34375
574,47.833333333333336,78.125
575,47.916666666666664,78.125
576,48.0,78.125
577,48.083333333333336,78.90625
578,48.166666666666664,79.6875
579,48.25,80.46875
580,48.333333333333336,79.6875
581,48.416666666666664,80.46875
582,48.5,82.03125
583,48.583333333333336,82.8125
584,48.666666666666664,82.03125
585,48.75,82.03125
586,48.833333333333336,82.03125
587,48.916666666666664,82.03125
588,49.0,82.8125
589,49.083333333333336,82.8125
590,49.166666666666664,82.8125
591,49.25,82.8125
592,49.333333333333336,82.03125
593,49.416666666666664,82.03125
594,49.5,82.03125
595,49.583333333333336,82.8125
596,49.666666666666664,84.375
597,49.75,84.375
598,49.833333333333336,84.375
599,49.916666666666664,84.375
600,50.0,84.375
601,50.083333333333336,83.59375
602,50.166666666666664,82.8125
603,50.25,82.03125
604,50.333333333333336,82.03125
605,50.416666666666664,80.46875
606,50.5,80.46875
607,50.583333333333336,79.6875
608,50.666666666666664,80.46875
609,50.75,80.46875
610,50.833333333333336,80.46875
611,50.916666666666664,81.25
612,51.0,82.03125
613,51.083333333333336,83.59375
614,51.166666666666664,82.03125
615,51.25,82.03125
616,51.333333333333336,82.8125
617,51.416666666666664,83.59375
618,51.5,82.03125
619,51.583333333333336,81.25
620,51.666666666666664,81.25
621,51.75,80.46875
622,51.833333333333336,81.25
623,51.916666666666664,82.8125
624,52.0,82.8125
625,52.083333333333336,82.8125
626,52.166666666666664,82.03125
627,52.25,85.15625
628,52.333333333333336,85.9375
629,52.416666666666664,85.9375
630,52.5,85.9375
631,52.583333333333336,85.15625
632,52.666666666666664,85.15625
633,52.75,85.9375
634,52.833333333333336,85.9375
635,52.916666666666664,85.9375
636,53.0,85.15625
637,53.083333333333336,85.15625
638,53.166666666666664,85.9375
639,53.25,86.71875
640,53.333333333333336,86.71875
641,53.416666666666664,86.71875
642,53.5,85.9375
643,53.583333333333336,85.15625
644,53.666666666666664,83.59375
645,53.75,82.8125
646,53.833333333333336,82.8125
647,53.916666666666664,83.59375
648,54.0,84.375
649,54.083333333333336,84.375
650,54.166666666666664,85.15625
651,54.25,85.15625
652,54.333333333333336,85.15625
653,54.416666666666664,85.15625
654,54.5,86.71875
655,54.583333333333336,87.5
656,54.666666666666664,87.5
657,54.75,88.28125
658,54.833333333333336,88.28125
659,54.916666666666664,88.28125
660,55.0,88.28125
661,55.083333333333336,88.28125
662,55.166666666666664,89.0625
663,55.25,89.84375
664,55.333333333333336,90.625
665,55.416666666666664,90.625
666,55.5,89.0625
667,55.583333333333336,89.84375
668,55.666666666666664,89.0625
669,55.75,89.0625
670,55.833333333333336,89.84375
671,55.916666666666664,89.0625
672,56.0,89.0625
673,56.083333333333336,89.0625
674,56.166666666666664,89.0625
675,56.25,88.28125
676,56.333333333333336,89.0625
677,56.416666666666664,88.28125
678,56.5,89.0625
679,56.583333333333336,87.5
680,56.666666666666664,87.5
681,56.75,86.71875
682,56.833333333333336,86.71875
683,56.916666666666664,85.15625
684,57.0,84.375
685,57.083333333333336,84.375
686,57.166666666666664,83.59375
687,57.25,82.8125
688,57.333333333333336,84.375
689,57.416666666666664,83.59375
690,57.5,85.15625
691,57.583333333333336,84.375
692,57.666666666666664,83.59375
693,57.75,84.375
694,57.833333333333336,82.03125
695,57.916666666666664,82.03125
696,58.0,81.25
697,58.083333333333336,80.46875
698,58.166666666666664,80.46875
699,58.25,80.46875
700,58.333333333333336,80.46875
701,58.416666666666664,81.25
702,58.5,82.8125
703,58.583333333333336,82.8125
704,58.666666666666664,83.59375
705,58.75,84.375
706,58.833333333333336,85.15625
707,58.916666666666664,85.9375
708,59.0,85.9375
709,59.083333333333336,85.15625
710,59.166666666666664,85.15625
711,59.25,83.59375
712,59.333333333333336,83.59375
713,59.416666666666664,84.375
714,59.5,83.59375
715,59.583333333333336,84.375
716,59.666666666666664,82.03125
717,59.75,82.03125
718,59.833333333333336,80.46875
719,59.916666666666664,81.25
720,60.0,81.25
721,60.083333333333336,79.6875
722,60.166666666666664,80.46875
723,60.25,79.6875
724,60.333333333333336,79.6875
725,60.416666666666664,78.125
726,60.5,77.34375
727,60.583333333333336,78.125
728,60.666666666666664,78.90625
729,60.75,77.34375
730,60.833333333333336,77.34375
731,60.916666666666664,77.34375
732,61.0,75.78125
733,61.083333333333336,75.78125
734,61.166666666666664,75.78125
735,61.25,76.5625
736,61.333333333333336,76.5625
737,61.416666666666664,76.5625
738,61.5,76.5625
739,61.583333333333336,76.5625
740,61.666666666666664,77.34375
741,61.75,77.34375
742,61.833333333333336,76.5625
743,61.916666666666664,76.5625
744,62.0,76.5625
745,62.083333333333336,78.125
746,62.166666666666664,77.34375
747,62.25,76.5625
748,62.333333333333336,78.125
749,62.416666666666664,78.125
750,62.5,76.5625
751,62.583333333333336,77.34375
752,62.666666666666664,78.90625
753,62.75,78.90625
754,62.833333333333336,79.6875
755,62.916666666666664,79.6875
756,63.0,78.90625
757,63.083333333333336,78.90625
758,63.166666666666664,80.46875
759,63.25,82.03125
760,63.333333333333336,82.03125
761,63.416666666666664,80.46875
762,63.5,80.46875
763,63.583333333333336,80.46875
764,63.666666666666664,81.25
765,63.75,82.03125
766,63.833333333333336,80.46875
767,63.916666666666664,79.6875
768,64.0,80.46875
769,64.08333333333333,78.90625
770,64.16666666666667,79.6875
771,64.25,82.03125
772,64.33333333333333,82.03125
773,64.41666666666667,82.03125
774,64.5,82.03125
775,64.58333333333333,82.8125
776,64.66666666666667,83.59375
777,64.75,84.375
778,64.83333333333333,84.375
779,64.91666666666667,82.8125
780,65.0,82.8125
781,65.08333333333333,83.59375
782,65.16666666666667,84.375
783,65.25,84.375
784,65.33333333333333,83.59375
785,65.41666666666667,81.25
786,65.5,81.25
787,65.58333333333333,82.03125
788,65.66666666666667,80.46875
789,65.75,81.25
790,65.83333333333333,80.46875
791,65.91666666666667,79.6875
792,66.0,79.6875
793,66.08333333333333,78.90625
794,66.16666666666667,78.90625
795,66.25,80.46875
796,66.33333333333333,81.25
797,66.41666666666667,80.46875
798,66.5,82.03125
799,66.58333333333333,81.25
800,66.66666666666667,80.46875
801,66.75,82.03125
802,66.83333333333333,82.03125
803,66.91666666666667,81.25
804,67.0,80.46875
805,67.08333333333333,80.46875
806,67.16666666666667,80.46875
807,67.25,81.25
808,67.33333333333333,78.125
809,67.41666666666667,78.125
810,67.5,78.90625
811,67.58333333333333,80.46875
812,67.66666666666667,81.25
813,67.75,81.25
814,67.83333333333333,82.8125
815,67.91666666666667,81.25
816,68.0,81.25
817,68.08333333333333,81.25
818,68.16666666666667,82.03125
819,68.25,81.25
820,68.33333333333333,82.03125
821,68.41666666666667,82.03125
822,68.5,80.46875
823,68.58333333333333,81.25
824,68.66666666666667,81.25
825,68.75,82.03125
826,68.83333333333333,82.8125
827,68.91666666666667,83.59375
828,69.0,82.8125
829,69.08333333333333,82.8125
830,69.16666666666667,83.59375
831,69.25,84.375
832,69.33333333333333,83.59375
833,69.41666666666667,82.8125
834,69.5,82.8125
835,69.58333333333333,82.8125
836,69.66666666666667,83.59375
837,69.75,84.375
838,69.83333333333333,84.375
839,69.91666666666667,85.9375
840,70.0,85.9375
841,70.08333333333333,86.71875
842,70.16666666666667,85.15625
843,70.25,83.59375
844,70.33333333333333,82.8125
845,70.41666666666667,82.8125
846,70.5,82.8125
847,70.58333333333333,82.03125
848,70.66666666666667,82.03125
849,70.75,83.59375
850,70.83333333333333,84.375
851,70.91666666666667,84.375
852,71.0,83.59375
853,71.08333333333333,83.59375
854,71.16666666666667,84.375
855,71.25,82.03125
856,71.33333333333333,82.03125
857,71.41666666666667,82.03125
858,71.5,81.25
859,71.58333333333333,80.46875
860,71.66666666666667,82.8125
861,71.75,82.8125
862,71.83333333333333,83.59375
863,71.91666666666667,84.375
864,72.0,84.375
865,72.08333333333333,84.375
866,72.16666666666667,85.9375
867,72.25,85.9375
868,72.33333333333333,85.9375
869,72.41666666666667,85.15625
870,72.5,84.375
871,72.58333333333333,84.375
872,72.66666666666667,85.9375
873,72.75,87.5
874,72.83333333333333,86.71875
875,72.91666666666667,86.71875
876,73.0,85.15625
877,73.08333333333333,85.15625
878,73.16666666666667,85.9375
879,73.25,87.5
880,73.33333333333333,87.5
881,73.41666666666667,87.5
882,73.5,88.28125
883,73.58333333333333,89.84375
884,73.66666666666667,89.84375
885,73.75,89.0625
886,73.83333333333333,89.0625
887,73.91666666666667,89.0625
888,74.0,89.0625
889,74.08333333333333,88.28125
890,74.16666666666667,89.0625
891,74.25,88.28125
892,74.33333333333333,88.28125
893,74.41666666666667,88.28125
894,74.5,87.5
895,74.58333333333333,87.5
896,74.66666666666667,88.28125
897,74.75,88.28125
898,74.83333333333333,89.0625
899,74.91666666666667,90.625
900,75.0,90.625
901,75.08333333333333,89.0625
902,75.16666666666667,88.28125
903,75.25,89.0625
904,75.33333333333333,89.0625
905,75.41666666666667,89.0625
906,75.5,91.40625
907,75.58333333333333,93.75
908,75.66666666666667,93.75
909,75.75,93.75
910,75.83333333333333,93.75
911,75.91666666666667,94.53125
912,76.0,94.53125
913,76.08333333333333,93.75
914,76.16666666666667,92.1875
915,76.25,92.1875
916,76.33333333333333,93.75
917,76.41666666666667,93.75
918,76.5,95.3125
919,76.58333333333333,95.3125
920,76.66666666666667,95.3125
921,76.75,95.3125
922,76.83333333333333,94.53125
923,76.91666666666667,92.96875
924,77.0,93.75
925,77.08333333333333,93.75
926,77.16666666666667,93.75
927,77.25,94.53125
928,77.33333333333333,94.53125
929,77.41666666666667,96.09375
930,77.5,96.875
931,77.58333333333333,96.09375
932,77.66666666666667,96.09375
933,77.75,96.09375
934,77.83333333333333,96.09375
935,77.91666666666667,95.3125
936,78.0,96.09375
937,78.08333333333333,93.75
938,78.16666666666667,92.96875
939,78.25,92.1875
940,78.33333333333333,92.1875
941,78.41666666666667,91.40625
942,78.5,92.1875
943,78.58333333333333,92.96875
944,78.66666666666667,92.1875
945,78.75,92.1875
946,78.83333333333333,91.40625
947,78.91666666666667,90.625
948,79.0,89.84375
949,79.08333333333333,89.0625
950,79.16666666666667,89.84375
951,79.25,89.84375
952,79.33333333333333,88.28125
953,79.41666666666667,88.28125
954,79.5,87.5
955,79.58333333333333,88.28125
956,79.66666666666667,89.0625
957,79.75,89.84375
958,79.83333333333333,89.84375
959,79.91666666666667,90.625
960,80.0,89.84375
961,80.08333333333333,89.84375
962,80.16666666666667,89.84375
963,80.25,90.625
964,80.33333333333333,89.84375
965,80.41666666666667,89.84375
966,80.5,89.0625
967,80.58333333333333,89.84375
968,80.66666666666667,89.84375
969,80.75,90.625
970,80.83333333333333,90.625
971,80.91666666666667,90.625
972,81.0,91.40625
973,81.08333333333333,91.40625
974,81.16666666666667,90.625
975,81.25,89.84375
976,81.33333333333333,89.84375
977,81.41666666666667,89.84375
978,81.5,89.84375
979,81.58333333333333,89.84375
980,81.66666666666667,89.0625
981,81.75,88.28125
982,81.83333333333333,89.0625
983,81.91666666666667,89.0625
984,82.0,89.84375
985,82.08333333333333,89.84375
986,82.16666666666667,89.0625
987,82.25,89.0625
988,82.33333333333333,89.84375
989,82.41666666666667,89.84375
990,82.5,89.0625
991,82.58333333333333,90.625
992,82.66666666666667,89.84375
993,82.75,89.84375
994,82.83333333333333,89.84375
995,82.91666666666667,89.0625
996,83.0,88.28125
997,83.08333333333333,88.28125
998,83.16666666666667,88.28125
999,83.25,87.5
1000,83.33333333333333,87.5
1001,83.41666666666667,86.71875
1002,83.5,85.9375
1003,83.58333333333333,88.28125
1004,83.66666666666667,88.28125
1005,83.75,87.5
1006,83.83333333333333,87.5
1007,83.91666666666667,88.28125
1008,84.0,89.0625
1009,84.08333333333333,88.28125
1010,84.16666666666667,88.28125
1011,84.25,86.71875
1012,84.33333333333333,85.9375
1013,84.41666666666667,86.71875
1014,84.5,85.9375
1015,84.58333333333333,86.71875
1016,84.66666666666667,87.5
1017,84.75,86.71875
1018,84.83333333333333,86.71875
1019,84.91666666666667,86.71875
1020,85.0,86.71875
1021,85.08333333333333,87.5
1022,85.16666666666667,87.5
1023,85.25,88.28125
1024,85.33333333333333,87.5
1025,85.41666666666667,87.5
1026,85.5,87.5
1027,85.58333333333333,88.28125
1028,85.66666666666667,88.28125
1029,85.75,88.28125
1030,85.83333333333333,89.0625
1031,85.91666666666667,87.5
1032,86.0,88.28125
1033,86.08333333333333,90.625
1034,86.16666666666667,89.0625
1035,86.25,88.28125
1036,86.33333333333333,88.28125
